LINE_DATE,JIKANWARI_KBN,KUMI_CD,TYOKU_KBN(1),PRODUCT_CNT,PLAN_PRODUCT_CNT
2023/11/10 0:00,2,NH12,2,,
2023/11/10 0:00,3,NH11,1,,
2023/11/10 0:00,3,NH11,2,130,130
2023/11/10 0:00,3,NH12,1,108,108
2023/11/10 0:00,3,NH12,2,,
2023/11/10 0:00,4,NH11,1,,
2023/11/10 0:00,4,NH11,2,108,108
2023/11/10 0:00,4,NH12,1,130,130
2023/11/10 0:00,4,NH12,2,,
2023/11/10 0:00,5,NH11,1,,
2023/11/10 0:00,5,NH11,2,128,128
2023/11/10 0:00,5,NH12,1,0,0
2023/11/10 0:00,5,NH12,2,,
2023/11/10 0:00,6,NH11,1,,
2023/11/10 0:00,6,NH11,2,0,0
2023/11/10 0:00,6,NH12,1,98,98
2023/11/10 0:00,6,NH12,2,,
2023/11/10 0:00,7,NH11,1,,
2023/11/10 0:00,7,NH11,2,122,122
2023/11/10 0:00,7,NH12,1,130,130
2023/11/10 0:00,7,NH12,2,,
2023/11/10 0:00,8,NH11,1,,
2023/11/10 0:00,8,NH11,2,130,130
2023/11/10 0:00,8,NH12,1,72,106
2023/11/10 0:00,8,NH12,2,,
2023/11/10 0:00,9,NH11,1,,
2023/11/10 0:00,9,NH11,2,106,106
2023/11/10 0:00,9,NH12,1,100,120
2023/11/10 0:00,9,NH12,2,,
2023/11/10 0:00,10,NH11,1,,
2023/11/10 0:00,10,NH11,2,98,98
2023/11/10 0:00,10,NH12,1,0,0
2023/11/10 0:00,10,NH12,2,,
2023/11/10 0:00,11,NH11,1,,
2023/11/10 0:00,11,NH11,2,0,0
2023/11/10 0:00,11,NH12,1,0,0
2023/11/10 0:00,11,NH12,2,,
2023/11/10 0:00,12,NH11,1,,
2023/11/10 0:00,12,NH11,2,0,0
2023/11/10 0:00,12,NH12,1,0,0
2023/11/10 0:00,12,NH12,2,,
2023/11/10 0:00,13,NH11,1,,
2023/11/10 0:00,13,NH11,2,0,0
2023/11/10 0:00,13,NH12,1,0,0
2023/11/10 0:00,13,NH12,2,,
2023/11/11 0:00,1,NH11,1,,
2023/11/11 0:00,1,NH11,2,0,0
2023/11/11 0:00,1,NH12,1,0,120
2023/11/11 0:00,1,NH12,2,,
2023/11/11 0:00,2,NH11,1,,
2023/11/11 0:00,2,NH11,2,0,120
2023/11/11 0:00,2,NH12,1,0,130
2023/11/11 0:00,2,NH12,2,,
2023/11/11 0:00,3,NH11,1,,
2023/11/11 0:00,3,NH11,2,0,130
2023/11/11 0:00,3,NH12,1,0,108
2023/11/11 0:00,3,NH12,2,,
2023/11/11 0:00,4,NH11,1,,
2023/11/11 0:00,4,NH11,2,0,108
2023/11/11 0:00,4,NH12,1,0,130
2023/11/11 0:00,4,NH12,2,,
2023/11/11 0:00,5,NH11,1,,
2023/11/11 0:00,5,NH11,2,0,128
2023/11/11 0:00,5,NH12,1,0,0
2023/11/11 0:00,5,NH12,2,,
2023/11/11 0:00,6,NH11,1,,
2023/11/11 0:00,6,NH11,2,0,0
2023/11/11 0:00,6,NH12,1,0,98
2023/11/11 0:00,6,NH12,2,,
2023/11/11 0:00,7,NH11,1,,
2023/11/11 0:00,7,NH11,2,0,122
2023/11/11 0:00,7,NH12,1,0,130
2023/11/11 0:00,7,NH12,2,,
2023/11/11 0:00,8,NH11,1,,
2023/11/11 0:00,8,NH11,2,0,130
2023/11/11 0:00,8,NH12,1,0,106
2023/11/11 0:00,8,NH12,2,,
2023/11/11 0:00,9,NH11,1,,
2023/11/11 0:00,9,NH11,2,0,106
2023/11/11 0:00,9,NH12,1,0,120
2023/11/11 0:00,9,NH12,2,,
2023/11/11 0:00,10,NH11,1,,
2023/11/11 0:00,10,NH11,2,0,98
2023/11/11 0:00,10,NH12,1,0,0
2023/11/11 0:00,10,NH12,2,,
2023/11/11 0:00,11,NH11,1,,
2023/11/11 0:00,11,NH11,2,0,0
2023/11/11 0:00,11,NH12,1,0,0
2023/11/11 0:00,11,NH12,2,,
2023/11/11 0:00,12,NH11,1,,
2023/11/11 0:00,12,NH11,2,0,0
2023/11/11 0:00,12,NH12,1,0,0
2023/11/11 0:00,12,NH12,2,,
2023/11/11 0:00,13,NH11,1,,
2023/11/11 0:00,13,NH11,2,0,0
2023/11/11 0:00,13,NH12,1,0,0
2023/11/11 0:00,13,NH12,2,,
2023/11/12 0:00,1,NH11,1,0,120
2023/11/12 0:00,1,NH11,2,,
2023/11/12 0:00,1,NH12,1,,
2023/11/12 0:00,1,NH12,2,0,0
2023/11/12 0:00,2,NH11,1,0,130
2023/11/12 0:00,2,NH11,2,,
2023/11/12 0:00,2,NH12,1,,
2023/11/12 0:00,2,NH12,2,0,120
2023/11/12 0:00,3,NH11,1,0,108
2023/11/12 0:00,3,NH11,2,,
2023/11/12 0:00,3,NH12,1,,
2023/11/12 0:00,3,NH12,2,0,130
2023/11/12 0:00,4,NH11,1,0,130
2023/11/12 0:00,4,NH11,2,,
2023/11/12 0:00,4,NH12,1,,
2023/11/12 0:00,4,NH12,2,0,108
2023/11/12 0:00,5,NH11,1,0,0
2023/11/12 0:00,5,NH11,2,,
2023/11/12 0:00,5,NH12,1,,
2023/11/12 0:00,5,NH12,2,0,128
2023/11/12 0:00,6,NH11,1,0,98
2023/11/12 0:00,6,NH11,2,,
2023/11/12 0:00,6,NH12,1,,
2023/11/12 0:00,6,NH12,2,0,0
2023/11/12 0:00,7,NH11,1,0,130
2023/11/12 0:00,7,NH11,2,,
2023/11/12 0:00,7,NH12,1,,
2023/11/12 0:00,7,NH12,2,0,122
2023/11/12 0:00,8,NH11,1,0,106
2023/11/12 0:00,8,NH11,2,,
2023/11/12 0:00,8,NH12,1,,
2023/11/12 0:00,8,NH12,2,0,130
2023/11/12 0:00,9,NH11,1,0,120
2023/11/12 0:00,9,NH11,2,,
2023/11/12 0:00,9,NH12,1,,
2023/11/12 0:00,9,NH12,2,0,106
2023/11/12 0:00,10,NH11,1,0,0
2023/11/12 0:00,10,NH11,2,,
2023/11/12 0:00,10,NH12,1,,
2023/11/12 0:00,10,NH12,2,0,98
2023/11/12 0:00,11,NH11,1,0,0
2023/11/12 0:00,11,NH11,2,,
2023/11/12 0:00,11,NH12,1,,
2023/11/12 0:00,11,NH12,2,0,0
2023/11/12 0:00,12,NH11,1,0,0
2023/11/12 0:00,12,NH11,2,,
2023/11/12 0:00,12,NH12,1,,
2023/11/12 0:00,12,NH12,2,2,0
2023/11/12 0:00,13,NH11,1,0,0
2023/11/12 0:00,13,NH11,2,,
2023/11/12 0:00,13,NH12,1,,
2023/11/12 0:00,13,NH12,2,0,0
2023/11/13 0:00,1,NH11,1,120,120
2023/11/13 0:00,1,NH11,2,,
2023/11/13 0:00,1,NH12,1,,
2023/11/13 0:00,1,NH12,2,0,0
2023/11/13 0:00,2,NH11,1,124,130
2023/11/13 0:00,2,NH11,2,,
2023/11/13 0:00,2,NH12,1,,
2023/11/13 0:00,2,NH12,2,18,120
2023/11/13 0:00,3,NH11,1,98,108
2023/11/13 0:00,3,NH11,2,,
2023/11/13 0:00,3,NH12,1,,
2023/11/13 0:00,3,NH12,2,2,130
2023/11/13 0:00,4,NH11,1,129,130
2023/11/13 0:00,4,NH11,2,,
2023/11/13 0:00,4,NH12,1,,
2023/11/13 0:00,4,NH12,2,22,108
2023/11/13 0:00,5,NH11,1,0,0
2023/11/13 0:00,5,NH11,2,,
2023/11/13 0:00,5,NH12,1,,
2023/11/13 0:00,5,NH12,2,80,128
2023/11/13 0:00,6,NH11,1,19,54
2023/11/13 0:00,6,NH11,2,,
2023/11/13 0:00,6,NH12,1,,
2023/11/13 0:00,6,NH12,2,0,0
2023/11/13 0:00,7,NH11,1,65,130
2023/11/13 0:00,7,NH11,2,,
2023/11/13 0:00,7,NH12,1,,
2023/11/13 0:00,7,NH12,2,70,122
2023/11/13 0:00,8,NH11,1,36,106
2023/11/13 0:00,8,NH11,2,,
2023/11/13 0:00,8,NH12,1,,
2023/11/13 0:00,8,NH12,2,94,130
2023/11/13 0:00,9,NH11,1,58,120
2023/11/13 0:00,9,NH11,2,,
2023/11/13 0:00,9,NH12,1,,
2023/11/13 0:00,9,NH12,2,66,106
2023/11/13 0:00,10,NH11,1,2,0
2023/11/13 0:00,10,NH11,2,,
2023/11/13 0:00,10,NH12,1,,
2023/11/13 0:00,10,NH12,2,68,98
2023/11/13 0:00,11,NH11,1,0,0
2023/11/13 0:00,11,NH11,2,,
2023/11/13 0:00,11,NH12,1,,
2023/11/13 0:00,11,NH12,2,0,0
2023/11/13 0:00,12,NH11,1,0,0
2023/11/13 0:00,12,NH11,2,,
2023/11/13 0:00,12,NH12,1,,
2023/11/13 0:00,12,NH12,2,0,0
2023/11/13 0:00,13,NH11,1,0,0
2023/11/13 0:00,13,NH11,2,,
2023/11/13 0:00,13,NH12,1,,
2023/11/13 0:00,13,NH12,2,0,0
2023/11/14 0:00,1,NH11,1,96,120
2023/11/14 0:00,1,NH11,2,,
2023/11/14 0:00,1,NH12,1,,
2023/11/14 0:00,1,NH12,2,0,0
2023/11/14 0:00,2,NH11,1,104,130
2023/11/14 0:00,2,NH11,2,,
2023/11/14 0:00,2,NH12,1,,
2023/11/14 0:00,2,NH12,2,120,120
2023/11/14 0:00,3,NH11,1,94,108
2023/11/14 0:00,3,NH11,2,,
2023/11/14 0:00,3,NH12,1,,
2023/11/14 0:00,3,NH12,2,130,130
2023/11/14 0:00,4,NH11,1,114,130
2023/11/14 0:00,4,NH11,2,,
2023/11/14 0:00,4,NH12,1,,
2023/11/14 0:00,4,NH12,2,108,108
2023/11/14 0:00,5,NH11,1,0,0
2023/11/14 0:00,5,NH11,2,,
2023/11/14 0:00,5,NH12,1,,
2023/11/14 0:00,5,NH12,2,128,128
2023/11/14 0:00,6,NH11,1,96,98
2023/11/14 0:00,6,NH11,2,,
2023/11/14 0:00,6,NH12,1,,
2023/11/14 0:00,6,NH12,2,0,0
2023/11/14 0:00,7,NH11,1,78,130
2023/11/14 0:00,7,NH11,2,,
2023/11/14 0:00,7,NH12,1,,
2023/11/14 0:00,7,NH12,2,122,122
2023/11/14 0:00,8,NH11,1,106,106
2023/11/14 0:00,8,NH11,2,,
2023/11/14 0:00,8,NH12,1,,
2023/11/14 0:00,8,NH12,2,130,130
2023/11/14 0:00,9,NH11,1,116,120
2023/11/14 0:00,9,NH11,2,,
2023/11/14 0:00,9,NH12,1,,
2023/11/14 0:00,9,NH12,2,106,106
2023/11/14 0:00,10,NH11,1,0,0
2023/11/14 0:00,10,NH11,2,,
2023/11/14 0:00,10,NH12,1,,
2023/11/14 0:00,10,NH12,2,108,108
2023/11/14 0:00,11,NH11,1,0,0
2023/11/14 0:00,11,NH11,2,,
2023/11/14 0:00,11,NH12,1,,
2023/11/14 0:00,11,NH12,2,108,108
2023/11/14 0:00,12,NH11,1,0,0
2023/11/14 0:00,12,NH11,2,,
2023/11/14 0:00,12,NH12,1,,
2023/11/14 0:00,12,NH12,2,44,44
2023/11/14 0:00,13,NH11,1,0,0
2023/11/14 0:00,13,NH11,2,,
2023/11/14 0:00,13,NH12,1,,
2023/11/14 0:00,13,NH12,2,0,0
2023/11/15 0:00,1,NH11,1,120,120
2023/11/15 0:00,1,NH11,2,,
2023/11/15 0:00,1,NH12,1,,
2023/11/15 0:00,1,NH12,2,0,0
2023/11/15 0:00,2,NH11,1,130,130
2023/11/15 0:00,2,NH11,2,,
2023/11/15 0:00,2,NH12,1,,
2023/11/15 0:00,2,NH12,2,120,120
2023/11/15 0:00,3,NH11,1,108,108
2023/11/15 0:00,3,NH11,2,,
2023/11/15 0:00,3,NH12,1,,
2023/11/15 0:00,3,NH12,2,130,130
2023/11/15 0:00,4,NH11,1,130,130
2023/11/15 0:00,4,NH11,2,,
2023/11/15 0:00,4,NH12,1,,
2023/11/15 0:00,4,NH12,2,108,108
2023/11/15 0:00,5,NH11,1,0,0
2023/11/15 0:00,5,NH11,2,,
2023/11/15 0:00,5,NH12,1,,
2023/11/15 0:00,5,NH12,2,127,128
2023/11/15 0:00,6,NH11,1,0,0
2023/11/15 0:00,6,NH11,2,,
2023/11/15 0:00,6,NH12,1,,
2023/11/15 0:00,6,NH12,2,0,0
2023/11/15 0:00,7,NH11,1,96,96
2023/11/15 0:00,7,NH11,2,,
2023/11/15 0:00,7,NH12,1,,
2023/11/15 0:00,7,NH12,2,122,122
2023/11/15 0:00,8,NH11,1,108,108
2023/11/15 0:00,8,NH11,2,,
2023/11/15 0:00,8,NH12,1,,
2023/11/15 0:00,8,NH12,2,108,130
2023/11/15 0:00,9,NH11,1,116,118
2023/11/15 0:00,9,NH11,2,,
2023/11/15 0:00,9,NH12,1,,
2023/11/15 0:00,9,NH12,2,81,106
2023/11/15 0:00,10,NH11,1,0,0
2023/11/15 0:00,10,NH11,2,,
2023/11/15 0:00,10,NH12,1,,
2023/11/15 0:00,10,NH12,2,99,98
2023/11/15 0:00,11,NH11,1,0,0
2023/11/15 0:00,11,NH11,2,,
2023/11/15 0:00,11,NH12,1,,
2023/11/15 0:00,11,NH12,2,1,0
2023/11/15 0:00,12,NH11,1,2,0
2023/11/15 0:00,12,NH11,2,,
2023/11/15 0:00,12,NH12,1,,
2023/11/15 0:00,12,NH12,2,0,0
2023/11/15 0:00,13,NH11,1,0,0
2023/11/15 0:00,13,NH11,2,,
2023/11/15 0:00,13,NH12,1,,
2023/11/15 0:00,13,NH12,2,0,0
2023/11/16 0:00,1,NH11,1,114,120
2023/11/16 0:00,1,NH11,2,,
2023/11/16 0:00,1,NH12,1,,
2023/11/16 0:00,1,NH12,2,0,0
2023/11/16 0:00,2,NH11,1,130,130
2023/11/16 0:00,2,NH11,2,,
2023/11/16 0:00,2,NH12,1,,
2023/11/16 0:00,2,NH12,2,120,120
2023/11/16 0:00,3,NH11,1,100,108
2023/11/16 0:00,3,NH11,2,,
2023/11/16 0:00,3,NH12,1,,
2023/11/16 0:00,3,NH12,2,130,130
2023/11/16 0:00,4,NH11,1,130,130
2023/11/16 0:00,4,NH11,2,,
2023/11/16 0:00,4,NH12,1,,
2023/11/16 0:00,4,NH12,2,108,108
2023/11/16 0:00,5,NH11,1,0,0
2023/11/16 0:00,5,NH11,2,,
2023/11/16 0:00,5,NH12,1,,
2023/11/16 0:00,5,NH12,2,86,128
2023/11/16 0:00,6,NH11,1,98,98
2023/11/16 0:00,6,NH11,2,,
2023/11/16 0:00,6,NH12,1,,
2023/11/16 0:00,6,NH12,2,0,0
2023/11/16 0:00,7,NH11,1,130,130
2023/11/16 0:00,7,NH11,2,,
2023/11/16 0:00,7,NH12,1,,
2023/11/16 0:00,7,NH12,2,122,122
2023/11/16 0:00,8,NH11,1,106,106
2023/11/16 0:00,8,NH11,2,,
2023/11/16 0:00,8,NH12,1,,
2023/11/16 0:00,8,NH12,2,130,130
2023/11/16 0:00,9,NH11,1,120,120
2023/11/16 0:00,9,NH11,2,,
2023/11/16 0:00,9,NH12,1,,
2023/11/16 0:00,9,NH12,2,106,106
2023/11/16 0:00,10,NH11,1,0,0
2023/11/16 0:00,10,NH11,2,,
2023/11/16 0:00,10,NH12,1,,
2023/11/16 0:00,10,NH12,2,97,98
2023/11/16 0:00,11,NH11,1,0,0
2023/11/16 0:00,11,NH11,2,,
2023/11/16 0:00,11,NH12,1,,
2023/11/16 0:00,11,NH12,2,0,0
2023/11/16 0:00,12,NH11,1,0,0
2023/11/16 0:00,12,NH11,2,,
2023/11/16 0:00,12,NH12,1,,
2023/11/16 0:00,12,NH12,2,0,0
2023/11/16 0:00,13,NH11,1,0,0
2023/11/16 0:00,13,NH11,2,,
2023/11/16 0:00,13,NH12,1,,
2023/11/16 0:00,13,NH12,2,0,0
2023/11/17 0:00,1,NH11,1,120,120
2023/11/17 0:00,1,NH11,2,,
2023/11/17 0:00,1,NH12,1,,
2023/11/17 0:00,1,NH12,2,0,0
2023/11/17 0:00,2,NH11,1,129,130
2023/11/17 0:00,2,NH11,2,,
2023/11/17 0:00,2,NH12,1,,
2023/11/17 0:00,2,NH12,2,120,120
2023/11/17 0:00,3,NH11,1,108,108
2023/11/17 0:00,3,NH11,2,,
2023/11/17 0:00,3,NH12,1,,
2023/11/17 0:00,3,NH12,2,130,130
2023/11/17 0:00,4,NH11,1,130,130
2023/11/17 0:00,4,NH11,2,,
2023/11/17 0:00,4,NH12,1,,
2023/11/17 0:00,4,NH12,2,108,108
2023/11/17 0:00,5,NH11,1,0,0
2023/11/17 0:00,5,NH11,2,,
2023/11/17 0:00,5,NH12,1,,
2023/11/17 0:00,5,NH12,2,128,128
2023/11/17 0:00,6,NH11,1,0,0
2023/11/17 0:00,6,NH11,2,,
2023/11/17 0:00,6,NH12,1,,
2023/11/17 0:00,6,NH12,2,0,0
2023/11/17 0:00,7,NH11,1,126,128
2023/11/17 0:00,7,NH11,2,,
2023/11/17 0:00,7,NH12,1,,
2023/11/17 0:00,7,NH12,2,22,22
2023/11/17 0:00,8,NH11,1,107,108
2023/11/17 0:00,8,NH11,2,,
2023/11/17 0:00,8,NH12,1,,
2023/11/17 0:00,8,NH12,2,130,130
2023/11/17 0:00,9,NH11,1,118,118
2023/11/17 0:00,9,NH11,2,,
2023/11/17 0:00,9,NH12,1,,
2023/11/17 0:00,9,NH12,2,108,108
2023/11/17 0:00,10,NH11,1,0,0
2023/11/17 0:00,10,NH11,2,,
2023/11/17 0:00,10,NH12,1,,
2023/11/17 0:00,10,NH12,2,96,96
2023/11/17 0:00,11,NH11,1,0,0
2023/11/17 0:00,11,NH11,2,,
2023/11/17 0:00,11,NH12,1,,
2023/11/17 0:00,11,NH12,2,0,0
2023/11/17 0:00,12,NH11,1,0,0
2023/11/17 0:00,12,NH11,2,,
2023/11/17 0:00,12,NH12,1,,
2023/11/17 0:00,12,NH12,2,0,0
2023/11/17 0:00,13,NH11,1,0,0
2023/11/17 0:00,13,NH11,2,,
2023/11/17 0:00,13,NH12,1,,
2023/11/17 0:00,13,NH12,2,0,0
2023/11/18 0:00,1,NH11,1,0,120
2023/11/18 0:00,1,NH11,2,,
2023/11/18 0:00,1,NH12,1,,
2023/11/18 0:00,1,NH12,2,0,0
2023/11/18 0:00,2,NH11,1,0,130
2023/11/18 0:00,2,NH11,2,,
2023/11/18 0:00,2,NH12,1,,
2023/11/18 0:00,2,NH12,2,0,120
2023/11/18 0:00,3,NH11,1,0,108
2023/11/18 0:00,3,NH11,2,,
2023/11/18 0:00,3,NH12,1,,
2023/11/18 0:00,3,NH12,2,0,130
2023/11/18 0:00,4,NH11,1,0,130
2023/11/18 0:00,4,NH11,2,,
2023/11/18 0:00,4,NH12,1,,
2023/11/18 0:00,4,NH12,2,0,108
2023/11/18 0:00,5,NH11,1,0,0
2023/11/18 0:00,5,NH11,2,,
2023/11/18 0:00,5,NH12,1,,
2023/11/18 0:00,5,NH12,2,0,128
2023/11/18 0:00,6,NH11,1,0,0
2023/11/18 0:00,6,NH11,2,,
2023/11/18 0:00,6,NH12,1,,
2023/11/18 0:00,6,NH12,2,0,0
2023/11/18 0:00,7,NH11,1,0,128
2023/11/18 0:00,7,NH11,2,,
2023/11/18 0:00,7,NH12,1,,
2023/11/18 0:00,7,NH12,2,0,22
2023/11/18 0:00,8,NH11,1,0,108
2023/11/18 0:00,8,NH11,2,,
2023/11/18 0:00,8,NH12,1,,
2023/11/18 0:00,8,NH12,2,0,130
2023/11/18 0:00,9,NH11,1,0,118
2023/11/18 0:00,9,NH11,2,,
2023/11/18 0:00,9,NH12,1,,
2023/11/18 0:00,9,NH12,2,0,108
2023/11/18 0:00,10,NH11,1,0,0
2023/11/18 0:00,10,NH11,2,,
2023/11/18 0:00,10,NH12,1,,
2023/11/18 0:00,10,NH12,2,0,96
2023/11/18 0:00,11,NH11,1,0,0
2023/11/18 0:00,11,NH11,2,,
2023/11/18 0:00,11,NH12,1,,
2023/11/18 0:00,11,NH12,2,0,0
2023/11/18 0:00,12,NH11,1,0,0
2023/11/18 0:00,12,NH11,2,,
2023/11/18 0:00,12,NH12,1,,
2023/11/18 0:00,12,NH12,2,0,0
2023/11/18 0:00,13,NH11,1,0,0
2023/11/18 0:00,13,NH11,2,,
2023/11/18 0:00,13,NH12,1,,
2023/11/18 0:00,13,NH12,2,0,0
2023/11/19 0:00,1,NH11,1,,
2023/11/19 0:00,1,NH11,2,0,0
2023/11/19 0:00,1,NH12,1,0,120
2023/11/19 0:00,1,NH12,2,,
2023/11/19 0:00,2,NH11,1,,
2023/11/19 0:00,2,NH11,2,0,120
2023/11/19 0:00,2,NH12,1,0,130
2023/11/19 0:00,2,NH12,2,,
2023/11/19 0:00,3,NH11,1,,
2023/11/19 0:00,3,NH11,2,0,130
2023/11/19 0:00,3,NH12,1,0,108
2023/11/19 0:00,3,NH12,2,,
2023/11/19 0:00,4,NH11,1,,
2023/11/19 0:00,4,NH11,2,0,108
2023/11/19 0:00,4,NH12,1,0,130
2023/11/19 0:00,4,NH12,2,,
2023/11/19 0:00,5,NH11,1,,
2023/11/19 0:00,5,NH11,2,0,128
2023/11/19 0:00,5,NH12,1,0,0
2023/11/19 0:00,5,NH12,2,,
2023/11/19 0:00,6,NH11,1,,
2023/11/19 0:00,6,NH11,2,0,0
2023/11/19 0:00,6,NH12,1,0,98
2023/11/19 0:00,6,NH12,2,,
2023/11/19 0:00,7,NH11,1,,
2023/11/19 0:00,7,NH11,2,0,122
2023/11/19 0:00,7,NH12,1,0,130
2023/11/19 0:00,7,NH12,2,,
2023/11/19 0:00,8,NH11,1,,
2023/11/19 0:00,8,NH11,2,0,130
2023/11/19 0:00,8,NH12,1,0,106
2023/11/19 0:00,8,NH12,2,,
2023/11/19 0:00,9,NH11,1,,
2023/11/19 0:00,9,NH11,2,0,106
2023/11/19 0:00,9,NH12,1,0,120
2023/11/19 0:00,9,NH12,2,,
2023/11/19 0:00,10,NH11,1,,
2023/11/19 0:00,10,NH11,2,0,98
2023/11/19 0:00,10,NH12,1,0,0
2023/11/19 0:00,10,NH12,2,,
2023/11/19 0:00,11,NH11,1,,
2023/11/19 0:00,11,NH11,2,0,0
2023/11/19 0:00,11,NH12,1,0,0
2023/11/19 0:00,11,NH12,2,,
2023/11/19 0:00,12,NH11,1,,
2023/11/19 0:00,12,NH11,2,0,0
2023/11/19 0:00,12,NH12,1,0,0
2023/11/19 0:00,12,NH12,2,,
2023/11/19 0:00,13,NH11,1,,
2023/11/19 0:00,13,NH11,2,0,0
2023/11/19 0:00,13,NH12,1,0,0
2023/11/19 0:00,13,NH12,2,,
2023/11/20 0:00,1,NH11,1,,
2023/11/20 0:00,1,NH11,2,0,0
2023/11/20 0:00,1,NH12,1,44,120
2023/11/20 0:00,1,NH12,2,,
2023/11/20 0:00,2,NH11,1,,
2023/11/20 0:00,2,NH11,2,116,120
2023/11/20 0:00,2,NH12,1,124,130
2023/11/20 0:00,2,NH12,2,,
2023/11/20 0:00,3,NH11,1,,
2023/11/20 0:00,3,NH11,2,124,130
2023/11/20 0:00,3,NH12,1,108,108
2023/11/20 0:00,3,NH12,2,,
2023/11/20 0:00,4,NH11,1,,
2023/11/20 0:00,4,NH11,2,108,108
2023/11/20 0:00,4,NH12,1,130,130
2023/11/20 0:00,4,NH12,2,,
2023/11/20 0:00,5,NH11,1,,
2023/11/20 0:00,5,NH11,2,114,128
2023/11/20 0:00,5,NH12,1,0,0
2023/11/20 0:00,5,NH12,2,,
2023/11/20 0:00,6,NH11,1,,
2023/11/20 0:00,6,NH11,2,0,0
2023/11/20 0:00,6,NH12,1,52,98
2023/11/20 0:00,6,NH12,2,,
2023/11/20 0:00,7,NH11,1,,
2023/11/20 0:00,7,NH11,2,118,122
2023/11/20 0:00,7,NH12,1,90,130
2023/11/20 0:00,7,NH12,2,,
2023/11/20 0:00,8,NH11,1,,
2023/11/20 0:00,8,NH11,2,130,130
2023/11/20 0:00,8,NH12,1,106,106
2023/11/20 0:00,8,NH12,2,,
2023/11/20 0:00,9,NH11,1,,
2023/11/20 0:00,9,NH11,2,106,106
2023/11/20 0:00,9,NH12,1,120,120
2023/11/20 0:00,9,NH12,2,,
2023/11/20 0:00,10,NH11,1,,
2023/11/20 0:00,10,NH11,2,92,98
2023/11/20 0:00,10,NH12,1,0,0
2023/11/20 0:00,10,NH12,2,,
2023/11/20 0:00,11,NH11,1,,
2023/11/20 0:00,11,NH11,2,0,0
2023/11/20 0:00,11,NH12,1,0,0
2023/11/20 0:00,11,NH12,2,,
2023/11/20 0:00,12,NH11,1,,
2023/11/20 0:00,12,NH11,2,0,0
2023/11/20 0:00,12,NH12,1,0,0
2023/11/20 0:00,12,NH12,2,,
2023/11/20 0:00,13,NH11,1,,
2023/11/20 0:00,13,NH11,2,0,0
2023/11/20 0:00,13,NH12,1,0,0
2023/11/20 0:00,13,NH12,2,,
2023/11/21 0:00,1,NH11,1,,
2023/11/21 0:00,1,NH11,2,0,0
2023/11/21 0:00,1,NH12,1,120,120
2023/11/21 0:00,1,NH12,2,,
2023/11/21 0:00,2,NH11,1,,
2023/11/21 0:00,2,NH11,2,120,120
2023/11/21 0:00,2,NH12,1,126,130
2023/11/21 0:00,2,NH12,2,,
2023/11/21 0:00,3,NH11,1,,
2023/11/21 0:00,3,NH11,2,91,130
2023/11/21 0:00,3,NH12,1,106,108
2023/11/21 0:00,3,NH12,2,,
2023/11/21 0:00,4,NH11,1,,
2023/11/21 0:00,4,NH11,2,106,108
2023/11/21 0:00,4,NH12,1,120,130
2023/11/21 0:00,4,NH12,2,,
2023/11/21 0:00,5,NH11,1,,
2023/11/21 0:00,5,NH11,2,128,128
2023/11/21 0:00,5,NH12,1,0,0
2023/11/21 0:00,5,NH12,2,,
2023/11/21 0:00,6,NH11,1,,
2023/11/21 0:00,6,NH11,2,0,0
2023/11/21 0:00,6,NH12,1,98,98
2023/11/21 0:00,6,NH12,2,,
2023/11/21 0:00,7,NH11,1,,
2023/11/21 0:00,7,NH11,2,118,122
2023/11/21 0:00,7,NH12,1,122,130
2023/11/21 0:00,7,NH12,2,,
2023/11/21 0:00,8,NH11,1,,
2023/11/21 0:00,8,NH11,2,130,130
2023/11/21 0:00,8,NH12,1,106,106
2023/11/21 0:00,8,NH12,2,,
2023/11/21 0:00,9,NH11,1,,
2023/11/21 0:00,9,NH11,2,96,106
2023/11/21 0:00,9,NH12,1,40,120
2023/11/21 0:00,9,NH12,2,,
2023/11/21 0:00,10,NH11,1,,
2023/11/21 0:00,10,NH11,2,92,98
2023/11/21 0:00,10,NH12,1,0,0
2023/11/21 0:00,10,NH12,2,,
2023/11/21 0:00,11,NH11,1,,
2023/11/21 0:00,11,NH11,2,0,0
2023/11/21 0:00,11,NH12,1,0,0
2023/11/21 0:00,11,NH12,2,,
2023/11/21 0:00,12,NH11,1,,
2023/11/21 0:00,12,NH11,2,1,0
2023/11/21 0:00,12,NH12,1,0,0
2023/11/21 0:00,12,NH12,2,,
2023/11/21 0:00,13,NH11,1,,
2023/11/21 0:00,13,NH11,2,0,0
2023/11/21 0:00,13,NH12,1,0,0
2023/11/21 0:00,13,NH12,2,,
2023/11/22 0:00,1,NH11,1,,
2023/11/22 0:00,1,NH11,2,0,0
2023/11/22 0:00,1,NH12,1,120,120
2023/11/22 0:00,1,NH12,2,,
2023/11/22 0:00,2,NH11,1,,
2023/11/22 0:00,2,NH11,2,66,66
2023/11/22 0:00,2,NH12,1,64,64
2023/11/22 0:00,2,NH12,2,,
2023/11/22 0:00,3,NH11,1,,
2023/11/22 0:00,3,NH11,2,130,130
2023/11/22 0:00,3,NH12,1,108,108
2023/11/22 0:00,3,NH12,2,,
2023/11/22 0:00,4,NH11,1,,
2023/11/22 0:00,4,NH11,2,106,106
2023/11/22 0:00,4,NH12,1,0,0
2023/11/22 0:00,4,NH12,2,,
