,ì˙éû,î≠íçÇ©ÇÒÇŒÇÒêîbestÅit-50~t-52Åj,ì¸å…Ç©ÇÒÇŒÇÒêîÅitÅj,èoå…Ç©ÇÒÇŒÇÒêîÅitÅj,î[ì¸Ç©ÇÒÇŒÇÒêîbestÅit-4~t-7Åj,î[ì¸ï÷Åit-4~t-7Åj,ç›å…ëùå∏êî(t),î≠íçÇ©ÇÒÇŒÇÒêî(t),î[ì¸Ç©ÇÒÇŒÇÒêî(t),ïiî‘,édì¸êÊñº,î≠ëóèÍèäñº,âﬂãéÇÃèoå…Ç©ÇÁÇÃåoâﬂçsêî,ç›å…êîÅiî†Åj,Unnamed: 0_x,ì¸å…êîÅiî†Åj,ç›å…êîÅiî†Åjçáåv_A1,ç›å…êîÅiî†Åjçáåv_A2,ç›å…êîÅiî†Åjçáåv_B1,ç›å…êîÅiî†Åjçáåv_B2,ç›å…êîÅiî†Åjçáåv_B3,ç›å…êîÅiî†Åjçáåv_B4,Unnamed: 0_y,édì¸êÊï÷ìûíÖÉtÉâÉO,ê∂éYë‰êî_â¡èdïΩãœçœ,åvâÊê∂éYë‰êî_â¡èdïΩãœçœ,åvâÊíBê¨ó¶_â¡èdïΩãœçœ,â◊ñéûä‘(t-4),â◊ñéûä‘(t-5),â◊ñéûä‘(t-6),â◊ñéûä‘,ïîïiíuÇ´èÍÇ©ÇÁÇÃì¸å…,ïîïiíuÇ´èÍÇ≈ëÿóØ,íËä˙ï÷Ç…ÉÇÉmñ≥Çµ,ê∂éYë‰êî_â¡èdïΩãœÅit-0~t-51Åj,åvâÊëgóßê∂éYë‰êî_â¡èdïΩãœÅit-0~t-51Åj,åvâÊíBê¨ó¶_â¡èdïΩãœÅit-0~t-51Åj,ì¸å…Ç©ÇÒÇŒÇÒêîÅit-0~t-51Åj,èoå…Ç©ÇÒÇŒÇÒêîÅit-0~t-51Åj,ç›å…ëùå∏êîÅit-0~t-51Åj,î≠íçÇ©ÇÒÇŒÇÒêîÅit-51~t-102Åj,î[ì¸Ç©ÇÒÇŒÇÒêîÅit-5~t-56Åj,ç›å…êîÅiî†ÅjÅit-51Åj,ä‘å˚_A1ÇÃè[ë´ó¶Åit-0~t-51Åj,ä‘å˚_A2ÇÃè[ë´ó¶Åit-0~t-51Åj,ä‘å˚_B1ÇÃè[ë´ó¶Åit-0~t-51Åj,ä‘å˚_B2ÇÃè[ë´ó¶Åit-0~t-51Åj,ä‘å˚_B3ÇÃè[ë´ó¶Åit-0~t-51Åj,ä‘å˚_B4ÇÃè[ë´ó¶Åit-0~t-51Åj,ïîïiíuÇ´èÍÇ©ÇÁÇÃì¸å…Åit-0~t-51Åj,ïîïiíuÇ´èÍÇ≈ëÿóØÅit-0~t-51Åj,íËä˙ï÷Ç…ÉÇÉmñ≥ÇµÅit-0~t-51Åj,î[ì¸ÉtÉåÅiïâÇÕñ¢î[Ç‚ê≥ÇÕî“âÒî[ì¸êîÇï\Ç∑Åj
300,2023-10-18 18:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,6.0,426.0,232.0,1421.0,985.0,695.0,658.0,274.0,22.0,68,4,0.0,0.0,0.0,0.0,52.25411666666667,0.0,52.25411666666667,0,1,1,3898.666666666667,3779.3333333333335,36.93526638700376,20.0,22.0,-2.0,20.0,20.0,8.0,70657.0,51472.0,29434.0,28571.0,12228.0,1122.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,0.0
301,2023-10-18 19:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,6.0,427.0,5.0,1425.0,983.0,695.0,658.0,274.0,22.0,68,4,0.0,0.0,0.0,0.0,0.0,52.25411666666667,52.25411666666667,0,1,1,3779.3333333333335,3665.3333333333335,35.93526638700376,20.0,22.0,-2.0,20.0,20.0,8.0,70685.0,51439.0,29470.0,28669.0,12219.0,1122.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,0.0
302,2023-10-18 20:00:00,0.0,0,0,0.0,0,0,0,5,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,4,6.0,428.0,0.0,1425.0,983.0,695.0,658.0,274.0,22.0,68,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3665.3333333333335,3550.0,34.93526638700376,20.0,21.0,-1.0,20.0,20.0,7.0,70730.0,51376.0,29486.0,28784.0,12189.0,1130.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,0.0
303,2023-10-18 21:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,5,6.0,429.0,0.0,1425.0,983.0,695.0,658.0,274.0,22.0,68,4,0.0,0.0,0.0,43.33445,0.0,0.0,43.33445,0,1,1,3550.0,3510.0,33.93526638700376,20.0,21.0,-1.0,20.0,20.0,7.0,70788.0,51350.0,29463.0,28924.0,12155.0,1126.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,0.0
304,2023-10-18 22:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,6,6.0,430.0,0.0,1425.0,983.0,695.0,658.0,274.0,22.0,68,4,120.0,120.0,1.0,0.0,43.33445,0.0,43.33445,0,1,1,3630.0,3630.0,34.93526638700376,20.0,22.0,-2.0,20.0,20.0,7.0,70886.0,51362.0,29467.0,29082.0,12140.0,1122.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,0.0
305,2023-10-18 23:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,5.0,431.0,234.0,1403.0,1066.0,676.0,647.0,247.0,18.0,68,4,8.0,130.0,0.0615384615384615,0.0,0.0,43.33445,43.33445,0,1,1,3638.0,3638.0,34.99680484854222,20.0,22.0,-2.0,20.0,26.0,7.0,70962.0,51457.0,29452.0,29229.0,12098.0,1114.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,6.0
306,2023-10-19 00:00:00,0.0,0,0,5.0,2,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,5.0,432.0,356.0,1499.0,1150.0,645.0,630.0,233.0,22.0,68,1,26.0,108.0,0.2407407407407407,0.0,0.0,0.0,0.0,0,0,0,3664.0,3664.0,35.23754558928296,20.0,22.0,-2.0,20.0,26.0,7.0,71134.0,51636.0,29406.0,29359.0,12042.0,1110.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,6.0
307,2023-10-19 01:00:00,0.0,0,0,5.0,2,0,4,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,5.0,433.0,313.0,1583.0,1267.0,675.0,611.0,229.0,22.0,68,1,62.0,128.0,0.484375,22.58105,0.0,0.0,22.58105,0,1,1,3726.0,3726.0,35.72192058928296,20.0,22.0,-2.0,20.0,26.0,7.0,71390.0,51932.0,29390.0,29470.0,11982.0,1106.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,6.0
308,2023-10-19 02:00:00,0.0,0,0,5.0,2,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,4,5.0,434.0,226.0,1562.0,1260.0,704.0,596.0,233.0,18.0,68,1,0.0,0.0,0.0,0.0,22.58105,0.0,22.58105,0,1,1,3726.0,3606.0,34.72192058928296,20.0,21.0,-1.0,20.0,26.0,6.0,71625.0,52221.0,29403.0,29566.0,11926.0,1098.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,6.0
309,2023-10-19 03:00:00,5.0,0,1,5.0,2,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,5,5.0,435.0,0.0,1524.0,1224.0,701.0,591.0,230.0,18.0,68,1,52.0,122.0,0.4262295081967213,0.0,0.0,22.58105,22.58105,0,1,1,3658.0,3528.0,34.148150097479686,20.0,22.0,-2.0,20.0,21.0,6.0,71853.0,52526.0,29446.0,29594.0,11891.0,1094.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,1.0
310,2023-10-19 04:00:00,5.0,5,0,0.0,0,5,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,4.0,436.0,291.0,1631.0,1236.0,708.0,607.0,245.0,26.0,68,4,28.0,130.0,0.2153846153846154,0.0,0.0,0.0,0.0,1,0,0,3556.0,3500.0,33.84501619434578,25.0,21.0,4.0,25.0,21.0,5.0,72229.0,52777.0,29539.0,29593.0,11908.0,1102.0,0.038461538461538464,0.5769230769230769,0.5769230769230769,-4.0
311,2023-10-19 05:00:00,5.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,9.0,437.0,281.0,1689.0,1263.0,699.0,629.0,275.0,22.0,68,4,62.0,106.0,0.5849056603773585,44.47778333333334,0.0,0.0,44.47778333333334,0,1,1,3562.0,3434.0,33.42992185472315,25.0,20.0,5.0,25.0,21.0,4.0,72609.0,53082.0,29553.0,29653.0,11939.0,1101.0,0.038461538461538464,0.5769230769230769,0.5769230769230769,-4.0
312,2023-10-19 06:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,9.0,438.0,158.0,1713.0,1212.0,696.0,609.0,291.0,14.0,68,4,56.0,98.0,0.5714285714285714,0.0,44.47778333333334,0.0,44.47778333333334,0,1,1,3490.0,3490.0,34.00135042615172,25.0,21.0,4.0,25.0,21.0,4.0,72997.0,53266.0,29599.0,29720.0,12018.0,1095.0,0.038461538461538464,0.5769230769230769,0.5769230769230769,-4.0
313,2023-10-19 07:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,8.0,439.0,48.0,1678.0,1164.0,664.0,598.0,277.0,22.0,68,4,0.0,0.0,0.0,0.0,0.0,44.47778333333334,44.47778333333334,0,1,1,3490.0,3371.0,33.02594059008614,25.0,21.0,4.0,19.0,21.0,4.0,73357.0,53408.0,29620.0,29791.0,12089.0,1097.0,0.038461538461538464,0.5769230769230769,0.5769230769230769,2.0
314,2023-10-19 08:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,8.0,440.0,1.0,1680.0,1164.0,664.0,598.0,277.0,22.0,68,4,44.0,60.0,0.7333333333333333,0.0,0.0,0.0,0.0,0,0,0,3415.0,3285.0,32.75927392341947,19.0,20.0,-1.0,19.0,21.0,9.0,73611.0,53512.0,29670.0,29838.0,12151.0,1103.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,2.0
315,2023-10-19 09:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,8.0,441.0,43.0,1679.0,1166.0,667.0,605.0,274.0,26.0,68,4,106.0,125.0,0.848,29.320383333333336,0.0,0.0,29.320383333333336,0,1,1,3391.0,3285.0,32.60727392341948,19.0,19.0,0.0,19.0,21.0,8.0,73858.0,53648.0,29711.0,29891.0,12242.0,1109.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,2.0
316,2023-10-19 10:00:00,0.0,0,1,0.0,0,-1,0,6,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,4,8.0,442.0,287.0,1632.0,1204.0,724.0,589.0,324.0,22.0,68,4,114.0,119.0,0.957983193277311,0.0,29.320383333333336,0.0,29.320383333333336,0,1,1,3399.0,3298.0,32.534644871798825,19.0,20.0,-1.0,19.0,21.0,8.0,74010.0,53848.0,29855.0,29967.0,12391.0,1115.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,2.0
317,2023-10-19 11:00:00,0.0,0,1,0.0,0,-1,2,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,7.0,443.0,250.0,1679.0,1247.0,708.0,554.0,303.0,26.0,68,4,115.0,119.0,0.9663865546218487,0.0,0.0,29.320383333333336,29.320383333333336,0,1,1,3413.0,3413.0,33.501031426420674,19.0,21.0,-2.0,19.0,21.0,8.0,74266.0,54140.0,30027.0,30021.0,12495.0,1125.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,2.0
318,2023-10-19 12:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,6.0,444.0,87.0,1593.0,1175.0,681.0,531.0,272.0,27.0,68,4,63.0,65.0,0.9692307692307692,0.0,0.0,0.0,0.0,0,0,0,3476.0,3419.0,33.52026219565144,19.0,20.0,-1.0,19.0,21.0,7.0,74435.0,54343.0,30170.0,30031.0,12547.0,1136.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,2.0
319,2023-10-19 13:00:00,6.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,6.0,445.0,68.0,1554.0,1131.0,683.0,537.0,257.0,23.0,68,4,39.0,49.0,0.7959183673469388,31.086900000000004,0.0,0.0,31.086900000000004,0,1,1,3458.0,3338.0,33.35618056299838,19.0,20.0,-1.0,19.0,25.0,7.0,74582.0,54505.0,30296.0,30028.0,12578.0,1127.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,6.0
320,2023-10-19 14:00:00,6.0,6,1,6.0,1,5,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,6.0,446.0,81.0,1548.0,1123.0,662.0,545.0,251.0,23.0,68,1,96.66666666666666,119.33333333333331,0.8100558659217878,0.0,31.086900000000004,0.0,31.086900000000004,0,0,0,3434.6666666666665,3320.6666666666665,33.20825323564286,25.0,20.0,5.0,25.0,25.0,6.0,74745.0,54554.0,30430.0,30004.0,12625.0,1122.0,0.019230769230769232,0.5576923076923077,0.5576923076923077,0.0
321,2023-10-19 15:00:00,6.0,0,1,6.0,1,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,11.0,447.0,393.0,1550.0,1174.0,690.0,545.0,301.0,31.0,68,1,106.0,114.0,0.9298245614035088,0.0,0.0,31.086900000000004,31.086900000000004,0,1,1,3426.6666666666665,3310.6666666666665,33.16328788107998,25.0,20.0,5.0,25.0,25.0,5.0,74923.0,54664.0,30664.0,29957.0,12689.0,1135.0,0.019230769230769232,0.5576923076923077,0.5576923076923077,0.0
322,2023-10-19 16:00:00,0.0,0,0,6.0,1,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,10.0,448.0,301.0,1532.0,1193.0,717.0,547.0,295.0,27.0,68,1,115.33333333333331,115.33333333333331,1.0,0.0,0.0,0.0,0.0,0,0,0,3425.9999999999995,3360.9999999999995,33.16328788107998,25.0,20.0,5.0,25.0,20.0,5.0,75127.0,54765.0,30949.0,29930.0,12706.0,1148.0,0.019230769230769232,0.5576923076923077,0.5576923076923077,-5.0
323,2023-10-19 17:00:00,0.0,0,0,6.0,1,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,10.0,449.0,264.0,1556.0,1146.0,726.0,534.0,261.0,19.0,68,1,40.66666666666666,40.0,1.0166666666666666,51.77071666666667,0.0,0.0,51.77071666666667,0,1,1,3401.6666666666665,3359.6666666666665,33.32281169060379,25.0,19.0,6.0,21.0,20.0,4.0,75427.0,54891.0,31294.0,29911.0,12717.0,1141.0,0.019230769230769232,0.5576923076923077,0.5576923076923077,-1.0
324,2023-10-19 18:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,10.0,450.0,0.0,1513.0,1097.0,703.0,503.0,245.0,19.0,68,4,1.0,0.0,inf,0.0,51.77071666666667,0.0,51.77071666666667,0,1,1,3360.6666666666665,3246.0,32.36191783585519,25.0,19.0,6.0,21.0,20.0,4.0,75672.0,54968.0,31569.0,29851.0,12721.0,1134.0,0.019230769230769232,0.5576923076923077,0.5576923076923077,-1.0
325,2023-10-19 19:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,4,10.0,451.0,0.0,1513.0,1097.0,703.0,503.0,245.0,19.0,68,4,1.5,0.0,inf,0.0,0.0,51.77071666666667,51.77071666666667,0,1,1,3247.5,3133.5,31.36191783585519,21.0,18.0,3.0,21.0,20.0,7.0,75843.0,55086.0,31863.0,29796.0,12751.0,1131.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,-1.0
326,2023-10-19 20:00:00,0.0,0,0,0.0,0,0,0,5,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,5,10.0,452.0,0.0,1513.0,1097.0,703.0,503.0,245.0,19.0,68,4,1.0,0.0,inf,0.0,0.0,0.0,0.0,0,0,0,3134.5,3019.1666666666665,30.36191783585519,21.0,17.0,4.0,21.0,20.0,6.0,75983.0,55218.0,32137.0,29736.0,12760.0,1136.0,0.019230769230769232,0.5769230769230769,0.5769230769230769,-1.0
327,2023-10-19 21:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,6,10.0,453.0,0.0,1513.0,1097.0,703.0,503.0,245.0,19.0,68,4,0.0,0.0,0.0,41.33916666666667,0.0,0.0,41.33916666666667,0,1,1,3019.1666666666665,2979.1666666666665,29.36191783585519,21.0,17.0,4.0,21.0,20.0,6.0,76189.0,55321.0,32322.0,29711.0,12787.0,1129.0,0.019230769230769232,0.5961538461538461,0.5961538461538461,-1.0
328,2023-10-19 22:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,7,10.0,454.0,0.0,1513.0,1097.0,703.0,503.0,245.0,19.0,68,4,120.0,120.0,1.0,0.0,41.33916666666667,0.0,41.33916666666667,0,1,1,3099.1666666666665,3099.1666666666665,30.361917835855188,21.0,18.0,3.0,21.0,20.0,6.0,76405.0,55444.0,32502.0,29727.0,12783.0,1126.0,0.019230769230769232,0.6153846153846154,0.6153846153846154,-1.0
329,2023-10-19 23:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,9.0,455.0,194.0,1489.0,1056.0,762.0,488.0,254.0,15.0,68,4,130.0,130.0,1.0,0.0,0.0,41.33916666666667,41.33916666666667,0,1,1,3229.1666666666665,3229.1666666666665,31.361917835855188,21.0,19.0,2.0,21.0,25.0,6.0,76597.0,55526.0,32741.0,29728.0,12788.0,1119.0,0.019230769230769232,0.6346153846153846,0.6346153846153846,4.0
330,2023-10-20 00:00:00,0.0,0,1,5.0,2,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,8.0,456.0,337.0,1532.0,1170.0,705.0,474.0,224.0,19.0,68,1,108.0,108.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3337.1666666666665,3337.1666666666665,32.36191783585519,21.0,20.0,1.0,21.0,25.0,6.0,76832.0,55722.0,32923.0,29715.0,12763.0,1116.0,0.019230769230769232,0.6346153846153846,0.6346153846153846,4.0
331,2023-10-20 01:00:00,0.0,0,0,5.0,2,0,6,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,7.0,457.0,293.0,1548.0,1125.0,717.0,551.0,239.0,15.0,68,1,128.0,128.0,1.0,267.33278333333334,0.0,0.0,267.33278333333334,0,1,1,3465.1666666666665,3465.1666666666665,33.36191783585519,21.0,20.0,1.0,21.0,25.0,6.0,77083.0,55873.0,33117.0,29779.0,12753.0,1109.0,0.019230769230769232,0.6538461538461539,0.6538461538461539,4.0
332,2023-10-20 02:00:00,0.0,0,1,5.0,2,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,7.0,458.0,387.0,1623.0,1147.0,696.0,584.0,229.0,23.0,68,1,0.0,0.0,0.0,0.0,267.33278333333334,0.0,267.33278333333334,0,1,1,3465.1666666666665,3345.1666666666665,32.36191783585519,21.0,21.0,0.0,21.0,25.0,6.0,77409.0,56046.0,33290.0,29876.0,12733.0,1110.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,4.0
333,2023-10-20 03:00:00,5.0,5,0,5.0,2,5,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,6.0,459.0,3.0,1583.0,1115.0,680.0,569.0,217.0,23.0,68,1,118.0,122.0,0.9672131147540984,0.0,0.0,267.33278333333334,267.33278333333334,0,0,0,3463.1666666666665,3333.1666666666665,32.32913095060929,26.0,20.0,6.0,21.0,21.0,5.0,77663.0,56211.0,33459.0,29896.0,12696.0,1106.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
334,2023-10-20 04:00:00,5.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,11.0,460.0,239.0,1660.0,1107.0,655.0,586.0,206.0,19.0,68,4,130.0,130.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3463.1666666666665,3355.1666666666665,32.32913095060929,26.0,20.0,6.0,26.0,21.0,4.0,77981.0,56414.0,33571.0,29952.0,12668.0,1102.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,-5.0
335,2023-10-20 05:00:00,5.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,10.0,461.0,364.0,1650.0,1112.0,645.0,604.0,245.0,19.0,68,4,109.0,106.0,1.028301886792453,42.24645,0.0,0.0,42.24645,0,1,1,3464.1666666666665,3336.1666666666665,32.35743283740174,26.0,20.0,6.0,26.0,21.0,3.0,78268.0,56616.0,33646.0,29954.0,12688.0,1102.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,-5.0
336,2023-10-20 06:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,9.0,462.0,243.0,1619.0,1069.0,671.0,579.0,302.0,23.0,68,4,62.0,98.0,0.6326530612244898,0.0,42.24645,0.0,42.24645,0,1,1,3398.1666666666665,3398.1666666666665,32.99008589862623,26.0,20.0,6.0,26.0,21.0,3.0,78534.0,56701.0,33796.0,29933.0,12781.0,1107.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,-5.0
337,2023-10-20 07:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,9.0,463.0,135.0,1582.0,1052.0,669.0,539.0,286.0,23.0,68,4,0.0,0.0,0.0,0.0,0.0,42.24645,42.24645,0,1,1,3398.1666666666665,3276.1666666666665,31.990085898626234,21.0,20.0,1.0,21.0,21.0,8.0,78773.0,56776.0,33948.0,29896.0,12858.0,1116.0,0.019230769230769232,0.6923076923076923,0.6923076923076923,0.0
338,2023-10-20 08:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,9.0,464.0,28.0,1594.0,1043.0,669.0,542.0,286.0,23.0,68,4,55.5,60.0,0.925,0.0,0.0,0.0,0.0,0,0,0,3331.6666666666665,3201.6666666666665,31.91508589862623,21.0,19.0,2.0,21.0,21.0,7.0,78955.0,56834.0,34139.0,29868.0,12939.0,1113.0,0.019230769230769232,0.6923076923076923,0.6923076923076923,0.0
339,2023-10-20 09:00:00,0.0,0,1,0.0,0,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,4,9.0,465.0,149.0,1608.0,1096.0,695.0,545.0,280.0,22.0,68,4,93.5,125.0,0.748,38.82195,0.0,0.0,38.82195,0,1,1,3295.1666666666665,3189.1666666666665,31.66308589862623,21.0,19.0,2.0,21.0,21.0,6.0,79150.0,56909.0,34328.0,29826.0,13026.0,1113.0,0.019230769230769232,0.6923076923076923,0.6923076923076923,0.0
340,2023-10-20 10:00:00,0.0,0,0,0.0,0,0,0,5,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,8.0,466.0,304.0,1599.0,1164.0,680.0,545.0,285.0,31.0,68,4,49.0,119.0,0.4117647058823529,0.0,38.82195,0.0,38.82195,0,1,1,3238.1666666666665,3140.1666666666665,31.074850604508583,21.0,18.0,3.0,21.0,21.0,5.0,79303.0,57054.0,34518.0,29807.0,13108.0,1126.0,0.019230769230769232,0.6923076923076923,0.6923076923076923,0.0
341,2023-10-20 11:00:00,0.0,0,1,0.0,0,-1,4,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,8.0,467.0,191.0,1601.0,1196.0,676.0,532.0,297.0,27.0,68,4,76.5,119.0,0.6428571428571429,0.0,0.0,38.82195,38.82195,0,1,1,3216.6666666666665,3216.6666666666665,31.717707747365726,21.0,19.0,2.0,21.0,21.0,5.0,79495.0,57282.0,34679.0,29789.0,13200.0,1131.0,0.019230769230769232,0.6923076923076923,0.6923076923076923,0.0
342,2023-10-20 12:00:00,0.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,7.0,468.0,77.0,1533.0,1142.0,679.0,555.0,287.0,19.0,68,4,67.5,65.0,1.0384615384615383,0.0,0.0,0.0,0.0,0,0,0,3284.1666666666665,3224.1666666666665,31.756169285827266,21.0,19.0,2.0,21.0,21.0,5.0,79621.0,57411.0,34841.0,29800.0,13282.0,1128.0,0.019230769230769232,0.6923076923076923,0.6923076923076923,0.0
343,2023-10-20 13:00:00,5.0,0,0,0.0,0,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,7.0,469.0,21.0,1480.0,1093.0,663.0,527.0,265.0,15.0,68,4,50.0,49.0,1.020408163265306,196.80805,0.0,0.0,196.80805,0,1,1,3274.1666666666665,3154.1666666666665,31.81657744909257,21.0,18.0,3.0,21.0,26.0,4.0,79694.0,57515.0,34989.0,29748.0,13311.0,1117.0,0.019230769230769232,0.6923076923076923,0.6923076923076923,5.0
344,2023-10-20 14:00:00,5.0,5,1,5.0,1,4,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,3,7.0,470.0,105.0,1480.0,1087.0,656.0,555.0,254.0,30.0,68,1,119.33333333333331,119.33333333333331,1.0000000000000002,0.0,196.80805,0.0,196.80805,0,0,0,3273.4999999999995,3169.4999999999995,31.942627869260637,26.0,19.0,7.0,26.0,26.0,4.0,79755.0,57597.0,35119.0,29715.0,13368.0,1125.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
345,2023-10-20 15:00:00,5.0,0,1,5.0,1,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,11.0,471.0,291.0,1518.0,1095.0,615.0,541.0,241.0,22.0,68,1,114.33333333333331,114.0,1.002923976608187,0.0,0.0,196.80805,196.80805,0,1,1,3283.833333333333,3174.833333333333,32.0295854593142,26.0,19.0,7.0,26.0,26.0,3.0,79897.0,57661.0,35189.0,29691.0,13391.0,1133.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
346,2023-10-20 16:00:00,0.0,0,0,5.0,1,0,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,1,10.0,472.0,218.0,1520.0,1100.0,649.0,504.0,234.0,18.0,68,1,112.0,115.33333333333331,0.9710982658959536,0.0,0.0,0.0,0.0,0,0,0,3286.833333333333,3221.833333333333,32.00068372521015,26.0,19.0,7.0,26.0,26.0,3.0,80052.0,57757.0,35269.0,29618.0,13390.0,1125.0,0.019230769230769232,0.6730769230769231,0.6730769230769231,0.0
347,2023-10-20 17:00:00,0.0,0,1,5.0,1,-1,0,0,9031150A014,ÇmÇnÇjÅiäîÅj,< NULL >,2,10.0,473.0,334.0,1448.0,1102.0,727.0,508.0,243.0,10.0,68,1,38.33333333333333,40.0,0.9583333333333331,0.0,0.0,0.0,0.0,0,0,0,3260.1666666666665,3260.1666666666665,32.95901705854349,26.0,20.0,6.0,26.0,20.0,3.0,80172.0,57896.0,35433.0,29550.0,13419.0,1113.0,0.019230769230769232,0.6538461538461539,0.6538461538461539,-6.0
