,基準在庫日数,基準在庫枚数,納入回数（便）,遅れ（便）,収容数,不等ピッチ係数,時間稼働率,加工数,先週からの回収かんばん増加率,納入数/日量数,入庫数/納入数,出庫数/入庫数,回収数/出庫数,便Ave,箱種類_AW131ﾌﾀﾅｼ,箱種類_TP131ﾌﾀﾅｼ,箱種類_TP341ﾌﾀﾅｼ,箱種類_サンボックス＃２０Ｂフタナシ,箱種類_サンボックス＃２４Ａフタアリ,箱種類_サンボックス＃２４Ｂフタナシ,箱種類_サンボックス＃９Ｂフタナシ,箱種類_サンボックス＃９Ｆフタナシ,箱種類_サンボックス＃Ｋ１０Ｂフタナシ,箱種類_サンボックスＣ３フタナシ,箱種類_テンバコ１０フタナシ,箱種類_ＡＷ１３１フタナシ,箱種類_Ｔ２０３フタナシ,箱種類_ＴＰ１３１フタナシ,箱種類_ＴＰ３３１フタアリ,箱種類_ＴＰ３３１フタナシ,箱種類_ＴＰ３３１．５フタアリ,箱種類_ＴＰ３３１．５フタナシ,箱種類_ＴＰ３３２,箱種類_ＴＰ３３２フタアリ,箱種類_ＴＰ３３２フタナシ,箱種類_ＴＰ３４１フタナシ,箱種類_ＴＰ３４２フタアリ,箱種類_ＴＰ３４２フタナシ,箱種類_ＴＰ３６２フタナシ,箱種類_ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,箱種類_ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,仕入先名_アイコー（株）,仕入先名_アイシン機工（株）,仕入先名_アイシン精機（株）,仕入先名_サトープレス工業（株）,仕入先名_サンコール（株）,仕入先名_マレリ（株）,仕入先名_ミズショー（株）,仕入先名_三共鋼業（株）,仕入先名_中庸スプリング（株）,仕入先名_五興商事（株）,仕入先名_伊藤金属工業（株）,仕入先名_住友電気工業（株）,仕入先名_住友電装（株）,仕入先名_佐藤工業（株）,仕入先名_多摩川精機販売（株）,仕入先名_大橋鉄工（株）,仕入先名_小川工業（株）,仕入先名_岡谷鋼機（株）,仕入先名_愛産樹脂工業（株）,仕入先名_新光ゴム工業（株）,仕入先名_日本精工（株）,仕入先名_矢崎総業（株）,仕入先名_石黒ゴム工業（株）,仕入先名_（株）オンド,仕入先名_（株）オーハシテクニカ,仕入先名_（株）ギフ加藤製作所,仕入先名_（株）ジェイテクト,仕入先名_（株）ニフコ,仕入先名_（株）バルカー,仕入先名_（株）ムロコーポレーション,仕入先名_（株）メタルテック,仕入先名_（株）旭工業所,仕入先名_（株）杉浦製作所,仕入先名_（株）東郷製作所,仕入先名_（株）松尾製作所,仕入先名_（株）槌屋,仕入先名_（株）浅賀井製作所,仕入先名_（株）青山製作所,仕入先名_ＮＯＫ（株）,使用工程_1.デフ・大物ギヤ・Brg,使用工程_2.MGケース,使用工程_3.ギヤサブ・共通部品,使用工程_4.TA・カバー・メイン,使用工程_7.ファイナル前半,使用工程_8.ファイナル後半
410,-0.02669172090729095,0.0004561624629071357,-0.0004126463094550445,-0.04258528703481841,-0.0397351964276364,-0.013374611091597566,0.048403848367601345,0.14086252555098608,-0.0704115525965966,-0.10734022001768563,0.01261145109642545,0.003515557041555472,-0.01472605410742424,0.2381722965563743,7.866279515698725e-05,0.001800780795721544,-1.177492637793001e-05,-0.0002549849313147429,2.0006939583836395e-06,0.00016003645889467157,2.805829138990867e-05,-8.307525518995272e-05,8.177748709508784e-06,0.0,1.2603082220852229e-05,-0.007637861636536671,-0.0005783542901660323,-0.018032722284794783,-0.02713087623530898,-0.0026026843029786258,-1.2816786198747822e-05,0.0024114520586887246,0.00016747575105641014,-0.0015099601369869238,-0.0002999064583082158,-4.192439296462237e-05,-0.00045298907376739854,0.0018912635132829504,-1.0060996514239343e-05,0.0,-8.507632348698095e-05,-1.1837209742175105e-06,9.75124021603953e-05,-0.00012073029028206202,-0.0006646732845759903,2.278158331992812e-06,1.725400209745741e-05,-0.02547515005009337,-0.0022683581831231575,-0.0026173766027095154,-0.02077233907581108,-0.00204904240157661,4.4758966346466565e-05,0.0004176538955708304,-0.0013324619562504337,-5.5331477763086345e-05,-0.0033144917995372274,-1.8355458196703787e-05,0.0,-7.771217778187149e-05,-8.153407824873335e-06,-9.751300461748643e-06,-0.0010654165617456958,0.00046514402150385823,-2.7109494383170124e-07,-0.0002845799671249371,-7.079111301347303e-05,-0.0002796505528458661,3.0092943850072754e-05,-0.00036378707730898817,-0.009858013223590045,-0.00026976405239509296,-0.00014802392394038744,-0.00021664358432433128,-0.008307200694515337,2.9836466110594603e-06,-0.0009406250596042562,-0.00047582273449211105,0.000471684973864196,-0.00014535482960985566,0.0007161197032679397,0.00035327392413694495,-0.0011572728532394114,-0.0045380654595965275,-0.0005682425246586562,-0.0005475805813102988
411,0.00015593147203365673,0.0015903834146662108,-0.001647042856432962,-0.014514032830664424,-0.015671966198862044,-0.0034626969774545504,-0.10353885662244833,-0.9193855335742276,0.3402308766557092,-0.032159251069599305,-0.002595440938773872,-0.027978483007227512,-0.004734383954569487,0.4615033865183874,-0.0002605763261050459,7.213431150297117e-05,-1.3314096327092148e-05,-0.0009273824441097705,4.454013231982284e-07,-0.0006286584135083099,0.0014221114396676272,-0.00015346968674782602,1.7693042967537363e-05,0.0,-1.7942932973147013e-05,0.0007450022443690552,-0.00015969858968846635,-0.0011899889708352068,-0.0012736783432823445,-0.002673671955282677,-3.1174850834499945e-05,-6.498743338181368e-05,0.0001668896767237483,-4.056682047225526e-05,-0.0007963068635090649,3.588994857921068e-05,-0.00045712025594770106,0.00047737570571580013,-0.00029894514248107577,0.0,-0.00012679654554555205,-1.6384675746328382e-06,-0.00010295115302498707,-0.000132225930486637,-0.0008081318471770605,3.792397524486506e-05,5.3134368349559176e-06,-0.0024312269660318733,-0.0003843410821581751,-0.00024481166865909933,-0.0012661741622154044,-0.005765758478801073,3.4530805342740856e-05,0.00018547804427468325,-0.0004940979207693056,-3.4092248200125625e-05,-0.0004930955834352035,-4.205366054500976e-05,0.0,-0.00016129268305516587,-7.108187045179362e-05,7.2492551344240275e-06,0.0008372539624897632,0.00013266883522891247,-1.4352189959122136e-06,-0.0003473845617498965,-0.0002679710273259436,-0.0010295825679760794,2.9757847160165396e-05,-0.0003469963443992216,-0.006286905292773751,-0.00013337807659292753,-0.0003074258438887813,-0.0009330379897828207,-0.0016274673013788083,0.0007530198250649553,-0.000999145784812458,-4.399405191918379e-05,-0.00020639569470992872,-2.9068007823854425e-05,0.00020950420873677185,-0.0008472762231330625,-0.001152160271566643,-0.005421118056873813,-0.0008973381698364713,-0.0004547983221645108
412,0.006014877686830503,-0.0006389677893525128,-0.002454807490265723,-0.004301557844633753,-0.010700732582858868,-0.0023112753406056047,0.08769692115199337,-0.8693675915317297,0.3736814495904146,-0.01484223553906945,0.001132555036734345,-0.012323763018259909,0.028948820653959796,0.4299757548956558,-0.0004246268743210439,0.0007167933409392721,-4.9371439833242315e-05,-0.0002790142556594684,7.829553324660571e-07,-0.00017205874527891727,0.00016377349915976165,-0.0002903091845384125,4.313473377047019e-05,0.0,1.5761294734282028e-06,-0.0004068759481139695,-8.621882418528992e-05,-0.0015211431266727964,-0.0012158622521884078,-0.0022226413507406,-3.145990833253603e-05,-0.0003090667847382959,-0.00019491431627696122,-0.00201824838070017,-0.0007089251819384702,0.0005654199847813081,-0.002414030957734127,-0.00022073065936938915,0.0003482250379513385,0.0,-5.364302966589433e-05,-1.5736704811664888e-06,-3.90924138541471e-05,-0.00048203173805552084,-0.0013823422581557933,2.8061441596015568e-06,4.382820996412993e-05,-0.002341689634486296,-0.00037950416443923574,-0.00019574308891695194,-0.0012689297892007308,-0.0056129877512719785,3.987657030685608e-05,0.00018646848445269255,0.001492990889354626,-5.4425371317055664e-05,-0.0002687048445111949,-8.220849708332601e-05,0.0,-0.0011057471253230658,-5.469544733760874e-06,-7.96052191549225e-06,-0.0010231523349647502,6.984725680146998e-05,-5.300498361524934e-07,-0.001522329233963359,-9.081362043962281e-05,-0.0003038763827835238,-0.0003211886323618068,0.00019111337740327844,-0.006380784795315082,-1.5239417306340628e-05,-3.607314456027127e-05,-0.0008131845615010496,-0.0007029359627809609,3.107161050794396e-05,-0.0013484407903968036,-3.513283638405136e-05,-0.00012286499577843576,0.0006250616556497026,0.0008525118852566199,-0.0021212955893610435,-0.001256607564713463,-0.0036756221061783707,0.0007141616694211573,0.00034823948881068005
413,0.0013911010124700218,-0.00023702464402825213,-0.007709483826720872,-0.022133044092636205,-0.018845179478846293,-0.0038895616590895487,-0.001570035262200166,-0.9030594112703461,0.32100148342610957,-0.060945126228380025,-0.006731580056172698,-0.02144886026074514,-0.00027647299277479753,0.4322389417745473,-0.00041744394714789764,0.00013458317246395395,-1.3314096327092148e-05,-0.0002769929617091111,7.483032659116942e-07,-0.0015199143382383202,-5.972732816287652e-05,-8.004070409929894e-05,1.1276787155404706e-05,0.0,2.4282341092636693e-06,0.000361539905004182,-0.00041423881421040574,-0.001880311635396181,-0.0013115605483030508,-0.003403023106348989,-0.00013323178489276405,-0.00014991758768570493,0.0004884068766184028,-0.0002491643517985427,-0.0008119925805711635,-0.0003353259827764982,-0.0006087685439855051,0.0002065542036154097,-0.0004856948160992258,0.0,-6.806084397175569e-05,-3.104174000364505e-06,-0.0007223431808207635,-0.00017304048816273076,-0.0007247888523057354,3.792397524486506e-05,2.2187681397028458e-05,-0.002384603662809562,-0.0004420603833145649,-0.00020302344697669262,-0.0012644350954430293,-0.005700298759442626,1.1677625062738992e-05,0.000731200176209729,0.00021156031658542453,-0.00010657766929102438,-0.0005878491492796652,-2.3278411112314737e-05,0.0,-0.00012511674217192587,7.0332745839250945e-06,-5.464104479445034e-06,-0.00015898399813298297,0.00012866544019719196,-5.300498361524934e-07,-0.00031396569304446956,-0.00012912231485207813,-0.00012477674468791103,7.942786711745585e-05,-0.0014010395629683575,-0.006529374130739077,-0.00010751160242534135,-0.0003343005969674392,-0.0008983417590149435,-0.0006517019815936711,0.0007346087562163643,-0.0007376158458799076,5.8950391846964364e-05,-0.0006052471265850551,0.00047785674870087487,3.756113029242157e-05,-0.006606612440859183,-0.0007655201827973088,-0.007999407067936927,-0.0002499824515237416,-0.0002325202896177127
414,-0.006002562475545407,0.0009486679637017522,6.402648517968493e-05,-0.03354982368565161,-0.008381295446174886,-0.009532110501669822,0.06286963531377897,0.07084609750406116,-0.4324522532916109,-0.081439522073858,-0.0005445035075824262,-0.06325962804304294,-0.016028961907901818,0.2667198648252495,0.0007524909026509465,-0.00010915552600939088,1.6401205088887673e-05,-0.0004001228121759978,3.0872625214592604e-06,0.00013388252368220057,-8.10588098012503e-06,-0.0005625132323343283,6.633804509023232e-06,0.0,1.396514952694347e-05,-0.0004769804430290595,-0.0008210808896606812,-0.006786083765354575,-0.0012107479450726656,-0.0025742065516592195,-1.3703064592164476e-05,-0.00023221328218535694,0.0001697274552973132,-0.00038726280166663925,-0.007710384876515414,-5.8697486649885514e-05,-0.00032180779172375336,0.0019531393872878736,-0.00015463387191395187,0.0,-0.00014937522239464476,-8.01522247609934e-07,2.1080070792552784e-05,-0.00030250354137020385,-0.0010137781169474954,5.580692980534516e-06,4.12540086157669e-05,-0.0059921387703657306,-0.0014527418375261147,-0.0026690690965058355,-0.00514931436778825,-0.0021929197637204564,0.00033501971285965145,0.00047095001966764786,-0.002678082882853657,-0.00016379472972278628,-0.0016491529421699621,-1.3995051109697247e-05,0.0,-0.00013662339385081302,-1.1505539679763487e-05,-1.108353059389614e-05,-0.00035385331018860283,-1.3087873445642792e-05,-3.602526492437399e-07,-0.00032550025903050955,-8.773879453104696e-05,0.004288748935604575,-3.157769106785542e-05,-0.00036719232636175367,-2.4861196211506188e-05,-0.0004945249588950113,-0.0011000558796240274,-0.00022967511513024275,-0.0005146629270821428,7.366467782181629e-05,-0.0065405570540731555,-0.0007748922071031245,0.00038875736123331414,-0.00018776627156329964,5.094038612561814e-05,0.002469609683699507,-0.0012530549183837893,0.0020354441053761574,-0.0004912366733269125,-0.0001286982027718946
415,-0.008356413302525317,-0.0030418658324044548,-0.0009044426271565724,-0.009403503435323531,0.00970601611987444,-0.00418030554587408,-0.09166844561294722,-0.9234726408721444,0.3476642151009191,-0.024002247992901477,-0.010989118420214451,-0.009384468488308657,0.0018683922913269257,0.44763680659362454,-0.00022939866094332043,-4.1054921335188565e-05,-3.6438779833297544e-06,-0.0009078675148242795,4.2510448738802435e-07,-0.0008924941569817106,-6.974864977183879e-05,0.00024964225711804095,7.90497021008849e-06,0.0,-2.6308783874403226e-07,0.001479434913271194,-7.14775231648302e-05,-0.001168338216932515,-0.0013116166307686175,-0.002757071420143439,-4.356802904302411e-05,-0.0003202925549968802,5.576955786197786e-05,0.0007340684598782646,-0.0014227252116990612,0.0001963270009708891,-0.0006812127355097924,0.0001235587169761451,-0.00010852111200988716,0.0,-8.193084173965444e-05,-1.0107961205152572e-06,-0.00011908781988708893,-0.00012239474522466855,-0.0008077461759285039,2.0675432533581703e-05,3.32365852052744e-06,-0.0024060484067091495,-0.0002936683650651418,-0.00021056869028462176,-0.0012746379747282314,-0.005821338988300782,3.262638336115568e-05,0.00024881086742763604,-0.0004879385541508828,-5.407362581160269e-05,-0.000524525201185545,-2.513049219332704e-05,0.0,-0.00019126602382264445,-5.567028905112328e-05,1.570390557613022e-05,-1.619213783581921e-05,8.759890535663646e-05,-3.747150193929233e-07,-0.00033528366388091706,-0.00046585686228912645,6.358274942210009e-05,4.929998237071356e-05,-6.034463256136775e-05,-0.0006548882689242071,5.514589506679775e-05,-0.00022744152771824467,-0.0012589930725074368,-0.0014768389285732097,0.00026831753798728554,-0.0009371744019519905,0.00015983542825670884,-0.00023420175069236742,0.00014105218636560688,0.0016671654305712843,0.0012419662106322711,-0.0013663622896580453,0.0012396913300568063,-0.0016399363557750629,-0.0011008499364313705
416,-0.008863874715372786,0.0001266223508733536,-0.0013654753193001244,-0.0032888282158825355,-0.011607099347280875,-0.006175816168833093,0.05722800820623047,-0.8909910651975238,0.35592588881373094,0.01941038164475325,-0.005250983319006981,-0.03280665224887346,0.0075205922293296685,0.4206055356616215,-0.00039678673715306487,0.0005093475374913281,-6.349285629545266e-06,-0.0010237534907456363,1.4049107296910859e-06,-0.00013687544379464535,-2.0738669187475232e-05,-2.3238430924100253e-05,2.1392100675805337e-05,0.0,1.4048394867864933e-05,-0.000793835336637952,0.0014491475452350368,-0.0015411789841679735,-0.0012045764594031036,-0.0022756677099554793,-2.315640663288829e-05,-0.0007172453400523869,0.00011901715761816235,-0.0020811994895569307,-0.0015145933289707613,0.00034575056810760184,-0.0030480372656106944,-0.0002483102072604771,-9.89691313032447e-06,0.0,-0.0004265725660722926,-1.0825484975558292e-06,3.7250594600697344e-05,-0.0006016331307110069,-0.0016179619936166076,5.580692980534464e-06,3.944576431485695e-05,-0.0022865995622710906,-0.0002894202854801102,-0.00016761761398869724,-0.0012751967548152814,-0.005627488265961968,3.4083143827401864e-05,0.00011356690631589175,0.0013226485441928863,-0.00010183277232433903,-0.0003984705204254344,-4.546295393756207e-05,0.0,-0.0008930127873580877,5.87675022540751e-06,-2.671296641802465e-06,-0.0007195056417855384,-4.809045395367956e-05,-2.1360030247485545e-07,-0.0016686313844462377,-0.00011930990581235537,0.004002970695007351,0.00045060498661736166,-5.835661544625498e-05,-0.0007534858210507523,6.49278657164767e-05,-2.8021004179606725e-06,-0.001124940204177454,-0.0005925164802960888,-4.549212903541369e-05,-0.0013750332802010996,-4.2662372950811854e-05,0.00010353695902641142,-4.886276037000527e-05,8.738978991648555e-05,-0.004745885357181927,-0.0013315808196015634,0.0011343297822710326,-0.00014209650221707864,-0.00020652245702865656
417,-0.0015623843324335542,-0.0025510254961406595,-0.007888031056583766,-0.016473140576989245,-0.023090257079450848,-0.013658582280665525,0.020005196648238435,-0.9136890906656308,0.3149536456858074,-0.04678792965348442,-0.0044861198115487225,-0.030729296326684818,-0.015193532061730233,0.41476930350118596,-0.0003411963077648237,2.122216395956025e-05,-3.12612178814555e-06,-0.00032180367190451256,1.0329345724165657e-06,-0.0015226801404722022,-6.350433357997272e-06,0.00028732684087131807,5.384033874409428e-06,0.0,6.580282871053689e-06,0.0003939354646959736,-0.0005392535881311674,-0.0026518252556194614,-0.001855125235694347,-0.0044870826679193525,-0.0001443693303705955,-0.0005410940919094928,0.00047952211550286814,-0.00015561992094334965,-0.002717121817947562,-0.00020499067326415854,-0.001073316609035761,0.00027421216491090006,-0.00011038586195033558,0.0,-5.430488599473449e-05,-1.2939375306568361e-06,-0.0007568692082734745,-0.00014646460254149062,-0.0025150329970417924,1.978267656263995e-05,2.090535603168826e-05,-0.0024080747815360794,-0.0003639392626103564,-0.00013508199954619357,-0.0012730814607628432,-0.0028271365359569967,2.8634506322668404e-05,0.0006633205340513295,0.00023317143401441743,-0.0004211213172209416,-0.0009988121559548094,-1.2971645458331828e-05,0.0,-0.00015225686341867832,1.9675166468769762e-05,2.8155133682544815e-06,-0.00027996375157699957,5.616961941900085e-05,-1.7695663748189038e-07,-0.00030793577933693723,-0.00016388377201682192,-0.0003095949637398565,7.267841013419425e-05,-0.0015693085552532834,-2.424310004283673e-05,9.707607703975647e-05,-0.0003261115671308688,-0.000902232382900581,-0.0006499402860623161,0.00034964358497259756,-0.0007302131076057169,-4.7978587826477314e-05,-0.0006597918893172817,0.0003192706582079747,0.00035656859092943535,-0.002648326533183489,-0.0014154666759712406,0.0012708210345775254,-0.001549360776761171,4.330403927403443e-05
418,0.0025609930724769495,0.0037245704960849834,0.0012525840621411116,-0.005417872868343828,-0.002487260760939837,0.0005771823543310113,0.06776483238732056,0.07891790467422587,-0.37686680297446506,-0.02167519395811946,0.018696217497027486,0.007227737118088255,0.0091512070326078,0.26269575875664647,0.00023915129538305366,-0.00013941239001611413,-3.765066922572379e-06,-0.0005187781913342258,3.3951744567434567e-06,0.000920089489950609,-3.0051192712623444e-05,0.00021655066651386553,3.165824956837188e-05,0.0,1.912186191581979e-05,-0.006806402088777763,-0.0005350880714283857,-0.001604933089635145,-0.0012105466185807381,-0.0032857807800173006,-1.368869647171235e-05,-1.674728669491235e-05,0.00014745500456542364,-0.001518472900647488,-0.0005301747067984701,5.312630567821949e-05,-0.0004980294375599681,0.0017628301124866244,-2.3207715434721936e-05,0.0,-0.0001515959792889002,-8.015222476099529e-07,6.621995448151642e-05,-9.591461072603073e-05,-0.0015340131726608221,5.580692980534516e-06,4.125400861576691e-05,-0.005850424670487602,-0.002224214093960581,-0.0025098193343955355,-0.0049321442799628345,-0.002191998924802348,2.178196270787657e-05,0.0004719629851541277,-0.0023080192500826158,-0.00015541503653782518,-0.001004181325240685,-7.364590404275028e-05,0.0,-0.00014498226578003694,-1.15983916117225e-05,-1.7346840253337726e-05,-0.001425475846828919,2.6577631042339097e-05,-1.6652772310843334e-07,-0.00031338103585145066,-8.645871222332302e-05,0.004031656942960241,-0.0007370677199384792,-7.739327037618823e-05,0.000153697173493837,-0.0005860232713004007,-0.00012022000110181791,-0.00022809664545597893,-0.0005545178218462736,5.961577660053436e-05,-0.0054885979790289625,-0.0009517076739230346,0.0005104406828378751,-0.00019891869942438136,0.00017616752628511382,0.0018035287788388912,-0.0007270375085866959,0.0014011490489014837,-0.0006145946860134751,-0.0002062088351765702
419,-0.022790089944753518,-0.005276631132625832,-0.0029961182511245225,-0.012590314877457128,-0.02986041107320732,-0.006772650636976477,-0.13956654454916562,-0.9287041402747992,0.30627129003004727,-0.01331556440882871,-0.0024064031848552137,-0.02984934912901973,-0.005181224206805069,0.4331174599218936,-0.00022997440296869582,3.958654893217826e-05,-3.6438779833300627e-06,-0.0008082158820708304,9.261180067430434e-07,-0.0007686599558760352,-1.217738192449874e-05,0.00035604448737430847,6.484079841954567e-06,0.0,2.2996922139703235e-06,0.000936914089601831,-3.5698505839996974e-05,-0.001218106500750799,-0.0012609058698831803,-0.002497500133264442,-4.4504845047091675e-05,-0.0005824358320116596,6.399736379287883e-05,0.0003999461832911379,-0.0019433099665495585,5.684200392514313e-05,-0.0005870922926700976,0.0005886227383062124,-0.0002470788033991188,0.0,-8.87862385767784e-05,-1.0107961205152572e-06,-0.0001218267197234052,-0.0001202853506069024,-0.0007755529049834596,5.046669078778245e-05,1.3157250612462024e-05,-0.002452053549328459,-0.0002768699525038709,-0.00023264091132548873,-0.0012760716050163156,-0.005828719952320248,4.087131113875483e-05,0.00024352751716910187,-0.0007958021980912533,-0.00011534344374485928,-0.0007205404816395335,-2.1769665101934344e-05,0.0,-0.00021213283379334575,-6.648648716275001e-05,-1.7744395775876723e-05,-7.405002392921569e-06,3.4771138094266216e-05,-3.747150193929233e-07,-0.0003592012326816036,-0.0005439731325274399,-0.0005779886616399631,-1.546485465362497e-05,3.116201914065892e-05,-0.0005507067393627198,5.921769910302079e-05,-0.00034750869594711527,-0.0010067131948397706,-0.001615363635947166,0.0003523623728855779,-0.000920273850813331,-3.09568100217672e-05,-0.00011175515966359694,-4.032443874180989e-05,0.0035432439162784825,-0.0005935921375279027,-0.001366910215474188,0.0013762706593366649,-0.0014653860414626414,-0.00035792429418573276
