,Unnamed: 0,基準在庫日数,基準在庫枚数,納入回数（便）,遅れ（便）,収容数,不等ピッチ係数,時間稼働率,加工数,先週からの回収かんばん増加率,納入数/日量数,入庫数/納入数,出庫数/入庫数,回収数/出庫数,便Ave,箱種類_AW131ﾌﾀﾅｼ,箱種類_TP131ﾌﾀﾅｼ,箱種類_TP341ﾌﾀﾅｼ,箱種類_サンボックス＃２０Ｂフタナシ,箱種類_サンボックス＃２４Ａフタアリ,箱種類_サンボックス＃２４Ｂフタナシ,箱種類_サンボックス＃９Ｂフタナシ,箱種類_サンボックス＃９Ｆフタナシ,箱種類_サンボックス＃Ｋ１０Ｂフタナシ,箱種類_サンボックスＣ３フタナシ,箱種類_テンバコ１０フタナシ,箱種類_ＡＷ１３１フタナシ,箱種類_Ｔ２０３フタナシ,箱種類_ＴＰ１３１フタナシ,箱種類_ＴＰ３３１フタアリ,箱種類_ＴＰ３３１フタナシ,箱種類_ＴＰ３３１．５フタアリ,箱種類_ＴＰ３３１．５フタナシ,箱種類_ＴＰ３３２,箱種類_ＴＰ３３２フタアリ,箱種類_ＴＰ３３２フタナシ,箱種類_ＴＰ３４１フタナシ,箱種類_ＴＰ３４２フタアリ,箱種類_ＴＰ３４２フタナシ,箱種類_ＴＰ３６２フタナシ,箱種類_ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,箱種類_ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,仕入先名_アイコー（株）,仕入先名_アイシン機工（株）,仕入先名_アイシン精機（株）,仕入先名_サトープレス工業（株）,仕入先名_サンコール（株）,仕入先名_マレリ（株）,仕入先名_ミズショー（株）,仕入先名_三共鋼業（株）,仕入先名_中庸スプリング（株）,仕入先名_五興商事（株）,仕入先名_伊藤金属工業（株）,仕入先名_住友電気工業（株）,仕入先名_住友電装（株）,仕入先名_佐藤工業（株）,仕入先名_多摩川精機販売（株）,仕入先名_大橋鉄工（株）,仕入先名_小川工業（株）,仕入先名_岡谷鋼機（株）,仕入先名_愛産樹脂工業（株）,仕入先名_新光ゴム工業（株）,仕入先名_日本精工（株）,仕入先名_矢崎総業（株）,仕入先名_石黒ゴム工業（株）,仕入先名_（株）オンド,仕入先名_（株）オーハシテクニカ,仕入先名_（株）ギフ加藤製作所,仕入先名_（株）ジェイテクト,仕入先名_（株）ニフコ,仕入先名_（株）バルカー,仕入先名_（株）ムロコーポレーション,仕入先名_（株）メタルテック,仕入先名_（株）旭工業所,仕入先名_（株）杉浦製作所,仕入先名_（株）東郷製作所,仕入先名_（株）松尾製作所,仕入先名_（株）槌屋,仕入先名_（株）浅賀井製作所,仕入先名_（株）青山製作所,仕入先名_ＮＯＫ（株）,使用工程_1.デフ・大物ギヤ・Brg,使用工程_2.MGケース,使用工程_3.ギヤサブ・共通部品,使用工程_4.TA・カバー・メイン,使用工程_7.ファイナル前半,使用工程_8.ファイナル後半,品番
255,255,0.011433024548721115,0.0010907049420841634,0.0012003523012767288,-0.0011266817608975089,-0.019388812259618797,0.03371603366433955,0.058080462929532464,0.13813154178175507,-0.38898749489491,-0.03101209123134098,-0.004465399352680949,-0.0472560131160218,-0.02451143993407289,0.24673713830746816,0.00028930507285605865,-0.0002007735798124732,-5.723514092755236e-06,-0.0005616554311155185,1.9756765522762213e-06,6.477608019308312e-05,-8.17334577731893e-06,-6.474847457120869e-05,4.5605711876795835e-05,0.0,8.217227026666744e-06,-0.00031995302603178555,-0.0008215252303239331,-0.007956834574805529,-0.0014342853118871515,-0.0017625770738902925,-2.748015697831492e-05,-5.614310147696785e-05,0.0008593151066308432,-0.00020842942260686453,0.06519250029608972,0.00014395870127215883,-0.0011542872743608404,0.002437468721500426,-0.00015344413352496447,0.0,-0.0001904255251024364,-2.983818299745766e-06,0.00013393039595045926,-0.0001056421587292959,-0.0009089284134312056,3.805757189771032e-06,0.00012901968184336586,-0.005974556493842208,-0.0008711262014681613,-0.002636100929621213,-0.0050270445404557796,-0.0017845349902915547,2.1289943870808612e-05,8.297365309457985e-05,-0.0008679994481993875,-0.00035241228910327157,-0.001839166798668495,-7.56806946701774e-05,0.0,-0.00011892789601040457,-1.4953934143471188e-05,-1.6541458731620513e-05,-0.00044488513754028906,-0.0002351544864329079,-2.0225612006590487e-07,-0.0003394973834145736,-8.639787022446442e-05,-0.0004125336321255173,0.0002195664357753596,-0.0004981454095309768,6.9522686011452545e-06,-5.6362752368965394e-05,-4.639059023813755e-05,-0.00024616485438238515,-0.0005233073232434691,4.353392021053171e-05,-0.005469197619397967,-0.00024452671116752456,0.00017168615770528557,3.7555462611717687e-05,-3.2907829837796334e-05,-0.003078764170717305,-0.0013674341256736445,0.0009786836824935447,-0.0008339451321621088,0.0017780255055609426,82821ECE010    
256,256,0.006501665682546712,-0.0012767367801640428,0.007388755276437034,0.006504123917159985,0.005904472158714634,0.019813702987912508,-0.09422988758477492,-0.9168828123495928,0.3387103344149254,-0.00746180745465942,-0.013272142134596465,-0.007965727429744978,-0.004679606775689609,0.4391435132276728,-0.00022038081166139947,-2.5258707055607596e-05,-6.9051391401804505e-06,-0.0008951476631363346,5.0481844658124e-07,-0.0005308450236515495,-6.963419184235121e-05,-0.0001710094936252415,5.7997086384675e-05,0.0,-1.5046244554950598e-05,0.0016503061846730716,1.4471913454579532e-05,-0.0015730827954881046,-0.001234906593986708,-0.0026170980188375942,-0.00019640121921108482,0.0003281275450213356,5.3190172845138454e-05,0.0008937966750096009,0.006081337378164646,0.00023121644978533145,-0.00070678257011439,0.00010951316344149632,-0.00010151921740222653,0.0,-0.0001240294234687597,-5.233302163314696e-06,-9.2679577708349e-05,-0.00011912170489888479,-0.0010028150188161528,3.138999278393287e-05,-5.165888345281263e-05,-0.0023938037363435325,-0.00020376885977230276,-0.00023109525492784693,-0.001271528909494878,-0.005286142068280432,2.0212759412618523e-05,6.731793965071128e-05,-0.00031633899614918684,-3.650052712936903e-05,-0.0003818909912524029,-0.00014936657093639883,0.0,-0.00021697221339628866,-7.010768250208059e-05,5.110084054066285e-06,-6.054358994676403e-05,0.0011972373783431824,-5.730385063132675e-07,-0.00038226616270886263,-0.00039896552215840813,-0.00013479180575467155,7.398910716909326e-05,0.0008957725945962974,-0.00040076310746701104,-5.4912702950559785e-06,6.79070158033376e-05,-0.0008825056178257814,-0.0015057479847294484,0.00037489124954609914,-0.0009722484163541668,-1.1924202478689093e-05,-0.00018379680250704144,0.00013154411385153038,-0.00013133646944313044,0.0007223059694645929,-0.0015497043155239725,0.0010548206778780544,-0.0018028866928389065,0.003535873860572689,82821ECE010    
257,257,-0.014397490461964653,-0.0011809490495840488,0.007168208240928379,-0.0023371979686913538,-0.02567228007309122,0.019240039597775208,0.06956008566534481,-0.8813158728897621,0.3309901334681196,0.0006851582661896543,-0.005965908214736065,-0.0264175556799126,-0.0067150778558544635,0.4135727528897083,-0.0003591795782142032,7.81994307160391e-05,-0.00045024428022487275,-0.0003414540670880847,7.278615368064191e-07,-0.00028397854271775685,-6.1888492653800275e-06,-6.310104922095674e-05,1.1706142796666186e-05,0.0,-7.084457549827491e-07,-1.2864423315494314e-05,-0.0003714030649155141,-0.0018702932722124694,-0.0012188632213282085,-0.0016710997524100985,-0.00016794822231602438,-0.0003260192168470705,0.0006337899875672787,-0.001007456333507905,0.011179854928940976,0.00034730441797364625,-0.0017912406714727328,0.00041673795053583063,-0.00016754330197666148,0.0,-9.248267804212562e-05,-0.00010549841255401638,-1.978543845960176e-05,-0.00046212792048416437,-0.0029704178644715923,2.3799979439326945e-05,4.9832705468645334e-05,-0.002357975437881605,-0.00021217770542647087,-0.00016400032452062058,-0.001273708474474109,-0.005215704958785902,2.4243551961445027e-06,6.741584456878321e-05,0.0012688258993107365,-0.0003198716679318057,-0.000562238818583259,-2.0494180411514145e-05,0.0,-0.0009402257651779674,-1.938947296543781e-05,-2.6041203340298426e-05,-0.0002785431043898952,0.0010506545623534796,-2.672465366204342e-07,-0.0022954556035691552,-0.00012067016486228557,-0.0004509776580363624,7.573379919829239e-06,-0.000939735934341417,-0.0007307037116798639,-1.7641495883782566e-05,-7.805912028257887e-05,-0.0009895908247739853,-0.0005931232629728769,0.000215231241460542,-0.0013156091792846838,3.283790798001392e-05,-0.00010025760681457832,0.00012418217991314688,-0.00015571327398846248,-0.0002498856776876813,-0.0012269830849551756,0.0018313063838915188,-0.00040336765685462236,0.0019718508651705565,82821ECE010    
258,258,0.0018706177848766086,0.0011380386197361134,0.0020560874456714137,0.009547487923723792,-0.011134079007965527,0.02536981999422661,0.02986215354124027,-0.8985949012179681,0.3239011435233822,0.008078101158542428,-0.008946241191221335,-0.027135219126737317,-0.0040310797683025335,0.42677301302165016,-0.0003585019935838105,8.903413386119675e-05,-4.154557938430977e-05,-0.0003412527482329928,7.278615368064191e-07,-0.0006682321381472809,-1.0230872007310029e-05,-9.497931634900439e-05,4.616553115717785e-05,0.0,1.261854946087292e-06,0.0003585022429997105,-0.0004173636259788231,-0.0013102625895018893,-0.0012178257987252414,0.00026078740593234363,-0.0008366648686812494,-6.973672652300561e-05,0.0005755202098902212,-0.00016242344651655892,0.00884969797915382,-0.0001788749547111077,-0.0007108095188520847,0.00012170987742969036,-0.00015188798035196556,0.0,-8.414320771279615e-05,-0.00010549841255401638,-0.00048079554931316885,-0.00026356499293924616,-0.0013903395286042532,8.249191326750903e-05,4.3480667780474394e-05,-0.0023686395262127783,-0.00020180684794980319,-0.0001688101006368635,-0.00127210789484115,-0.0053034092427703934,1.2462586056312828e-06,0.00012128689083627331,0.0004317145140910647,-0.00035215995082429354,-0.0006749040326126045,-7.699478151645699e-05,0.0,-0.0002610244653733636,-1.4561524913620965e-05,-2.053158752209992e-05,-0.0002745582966850781,0.000511674918146141,-2.672465366204342e-07,-0.00040676858129791806,-0.00014963790812392983,-0.000274146857833496,1.944425503847435e-05,-0.0031042328680741,-0.0002602033355172607,-2.2799044640375296e-05,-0.0002646913635328358,-0.0008313333936564263,-0.0006800786551473849,0.0003700403913456915,-0.0007525294369051838,6.012231492826525e-05,-0.0005357268703227515,0.0007284613764990841,-0.00018120359509156308,-0.0002612586227716795,-0.0013370928377648913,0.0018979905112370941,-0.000986220318634727,0.0016707622687015874,82821ECE010    
259,259,0.02715870483763175,0.001808124935555865,-0.0009640915605703982,-0.005989384643527039,-0.0386608822037245,0.04738746560165187,0.06504776678154542,0.08775805561881593,-0.40490930673894776,-0.014287124725521362,-0.0021360880992954434,-0.03341123159746208,-0.006927041539508325,0.2564439492900155,0.0015833847808696107,0.00022417953087945807,-5.026829007541924e-06,-0.0009683108349073387,3.4420820565791878e-06,0.000186397706870777,-7.5311286215866535e-06,-0.0009328182107420404,7.546112677871031e-05,0.0,1.5057107315667996e-05,-0.0004151753552546356,-0.0005541269819767385,0.0014655955781111064,-0.001378074568396171,-0.001869026880664396,-2.580914189143306e-05,-5.123031799545435e-05,0.00012309383061387733,-0.00023091999099906344,-0.004951314639644121,0.00039731552856760584,-0.0016180098569869939,0.0020542741476081853,-4.4025986811657345e-05,0.0,-0.00017709350400585885,-1.3325206765755398e-06,0.00010013255817714224,-9.882693399296484e-05,-0.0012077763144902748,3.805757189771032e-06,0.00012845311436549805,-0.005838448898768188,-0.0018751392045713792,-0.0025418536140800465,-0.0049350202297929755,-0.0017838947397604095,3.567522149445542e-05,8.240094908183927e-05,-0.0010712156942297801,-0.00030536332784600204,-0.001563114005480343,-0.00010045631120948298,0.0,-0.0001345613012900276,-1.4953934143471188e-05,-2.119517171286404e-05,-0.00030695486158356265,0.013559262076785364,-2.101417396909809e-07,-0.00035652723195421537,-9.304627808935808e-05,-0.005268001924995478,1.9919537621464546e-05,-0.0001589369867855126,1.972727488132656e-05,-6.743785866609294e-05,-4.377554900415188e-05,-0.0002460746146587196,-0.0005184948150072906,2.2327698792586402e-05,-0.00656294506884766,-0.0002500485677463812,-0.00010420867946593664,0.00010369938304259296,-0.00016946192382139892,-0.0022805565913724185,-0.001346281277491886,0.0011946047752756394,-0.0011032238126480443,0.0014921500880429885,82821XAE010    
260,260,0.006147103784759582,0.00030261183683291573,0.00650105605154568,-0.0007556056543932443,-0.013513849872801577,0.016694985233132394,-0.1384626517775163,-0.9222529111678148,0.30469223113861355,-0.015907199313992634,-0.019111148714711458,-0.019925059614826008,-0.008783255174856307,0.4307676207849306,-0.00019821619927607955,-9.978235431208605e-06,-6.7627181406921545e-06,-0.0010444229970684703,3.058831443233181e-07,-0.0006374467979063633,-1.8740425357564546e-05,-0.0002814442421977605,9.063025386005302e-06,0.0,-1.555980711047983e-05,0.001109322138657068,1.542589794993539e-05,0.001541183484533966,-0.0012092671597971787,-0.0020050205944713816,-0.0001375596311462871,8.558116466659039e-05,5.7240020208041126e-05,6.37377524177864e-05,-0.001758355762480803,9.25186838368721e-05,-0.0005472122057956823,0.0003886305214954372,-3.9786723004669e-05,0.0,-0.00011475544002333047,-2.464932452916884e-06,-0.00011349431960289605,-0.0001275463515786114,-0.0010718063607698023,8.249191326750903e-05,-0.00021167655726333644,-0.0024163904438153703,-0.00024505616414176404,-0.0002648608406507972,-0.0012546818009237224,-0.00536641729026409,4.122018232438476e-05,6.256002940474003e-05,-0.00039390325322285737,-2.4052966286990604e-05,-0.0004549154707141074,-2.2596489935707474e-05,0.0,-0.00018585458474524525,-0.0001609100816520881,-1.5440807547971518e-05,0.0006542819221749438,0.0013890101372540506,-5.809241259383404e-07,-0.0003713183543562957,-0.000499105968385556,-0.0001803394000635437,1.9634225755666188e-05,-0.00024119844659300268,-0.00022098179330790367,6.532262880576976e-05,-0.00033599860102308265,-0.0009856603377274896,-0.0016031686865374173,0.00019145434477082945,-0.0011905390692206336,-0.0005505461190204245,-0.0002471215749682497,0.00022093317611448544,0.00011530033643301447,0.0006640910300333125,-0.00145463295946575,0.001010319355149703,-0.002011619781577141,0.00020252982603809503,82821XAE010    
261,261,0.014109534610654513,-0.0014212173916571364,0.002546966669628969,-0.002786407083132796,-0.005403146889336158,0.022695307346842282,0.09166919225278684,-0.879433339450496,0.3763935020251393,0.035645211623420034,-0.002641062020795453,-0.017316714201666826,0.020051305171209063,0.4173660615988591,-0.0003370703381547993,9.094125737766582e-05,-5.304862614509581e-05,-0.0006716218560880304,4.403854178622617e-07,-0.000149354349077173,-1.824016482669034e-05,3.0536382301361155e-05,1.8205902811274025e-05,0.0,-1.0299814089252977e-06,-0.0006097882742732943,-6.236780411408746e-05,0.0042427857340658895,-0.0011374598268108944,-0.0014364770731048206,-9.667947750391236e-05,-0.00019710800217740069,0.00012228256878528992,-0.0009399484312967748,-0.0013599932803763039,0.0011507410847051928,-0.0022279411878129013,5.8785233568183566e-05,2.814634207388821e-05,0.0,-7.776535893244507e-05,-2.0668686251453137e-06,-5.5586008126576356e-05,-0.00045232490152503154,-0.0025303007497919595,1.1451215699745055e-05,8.687992508674555e-05,-0.002276299447697464,-0.000193170931331406,-0.0002339808777850452,-0.0012589813527211894,-0.005161797846020464,3.975891080253812e-05,6.724669722144586e-05,0.0016139141483137206,-0.00010840631187669188,-0.00034568925493540166,-3.111166951168493e-05,0.0,-0.0012113656946643346,-1.2680372877799935e-05,-8.333321671132355e-05,-0.0006965585562269566,0.0011030374056122706,-2.751321562455073e-07,-0.0015327537750464179,-0.00013302141588457514,-0.0004494044617589639,-5.5815302724776135e-06,7.459209124632509e-05,-0.0006114340603819905,0.0013375581678076972,-2.713473413985992e-05,-0.0009160674745430857,-0.0006719396894651899,9.862296354300713e-06,-0.0012592615529007178,-3.1105629589921045e-05,-0.00030726072939800305,0.00133039141086035,-1.2018197564193284e-05,4.577484408682851e-05,-0.001415835900013648,0.00023941509847914878,-0.0006905316859205318,0.0015979395153489064,82821XAE010    
262,262,0.006274006062400222,-0.0014506217772719415,0.003231924618651146,-0.000523279385955934,-0.01417016826307435,0.051131161958780084,0.004495718169262853,-0.9112734014545072,0.29598029921678803,-0.015560616527310875,0.0016371117347970061,-0.013319257973181387,-0.006369802240252649,0.4049480411561628,-0.00030762984463630905,5.6252440882458216e-05,-5.9030400492912675e-06,-0.0003545107212735326,1.0496186746898531e-06,-0.001202817712435962,-6.2709093450276e-06,-6.335562291036614e-05,3.3244088315307706e-06,0.0,6.789818588519845e-06,0.00025218718849430395,0.0002434643043334481,-0.0071605958925636875,-0.0011819206322931715,-0.004413150674422937,-0.0009062261559468481,-0.00014004358234185645,0.00010898148715949264,-0.00014494478432939943,-0.0025921538815883056,-0.0002424750216694895,-0.0012141845913060144,0.0002898575859217842,-5.7038411970531885e-05,0.0,-7.409923254869343e-05,-3.700038016281209e-06,-0.0007126582162255016,-0.00012553248584309043,-0.001485243106106509,1.7421299929792822e-05,0.00010147697680285704,-0.002331004211133161,-0.00023612433775304425,-0.0002238858145543249,-0.001254828787063147,-0.005289223147077021,4.0444361634058265e-05,0.00011000807781777449,0.0003303881989016957,-0.00043319606228528436,-0.0008225159075481866,-1.0707803344063517e-05,0.0,-0.00017013050558197933,-1.3013815504090342e-05,-6.984736948127083e-06,-0.0001454561353204532,0.0007066856501247081,-2.751321562455073e-07,-0.0003624795111131,-0.00017033785237957313,-0.0002865010301872722,9.079009688132287e-06,-0.002166274180561423,7.79470145719807e-05,9.887645459100116e-05,-0.00022516906784205362,-0.0008081287660696041,-0.0005914460866132138,0.0002796640249748026,-0.0007488981790839119,-2.312000925367539e-05,-0.0006057539807602519,0.0007254565599935686,4.0925324087071e-06,-0.0005965032305398429,-0.001354917819165398,0.0011174509041321638,-0.0019722987539111387,0.002026689185724084,82821XAE010    
263,263,0.07662766326552113,0.0028020273113592217,0.0012984558655831325,-0.0071791670956394965,0.04753600007377662,0.05409663760534916,0.048280144857363975,0.1901672047457353,0.013629812746347112,-0.0249568901312595,0.00166910200911511,-0.03046686591033742,-0.03812686372908356,-0.03481498400900092,0.0002557400579819483,0.00036997606798446804,-6.275248111099567e-06,-0.0004407448031279639,1.9196397775171267e-06,-3.623768116142985e-05,-8.10203073973375e-06,-0.00024677695082082505,2.69965778946392e-05,0.0,6.940483978201235e-06,-0.0004166189550566736,-0.0002400627708333109,-0.028424702035183786,-0.0012507560338762668,-0.001735830635014464,-4.5243741344481016e-05,-2.638439863137015e-05,0.00012888010531377384,-0.00010754996738020771,0.0278308332589588,0.00041779978857928434,-0.0009659061700643592,0.0006392205690656412,-4.488335512205357e-05,0.0,-3.220707887302528e-05,-8.739220024584194e-07,3.814044727847115e-05,-9.111085027485547e-05,-0.0005236227263698097,2.3162896983998117e-06,0.00012906377595864874,-0.002536898397621889,-0.0008971175258853367,-0.0008699039899474925,-0.00484890524415584,-0.0018681990390380261,2.1206632238551826e-05,6.827072591843235e-05,-0.0006609049298379414,-8.361127181129573e-05,-0.0005525147287729491,-3.9548748891438576e-05,0.0,-0.00021573418275070395,-1.527333038108442e-05,-7.389037201931783e-05,-0.00044301889032203993,0.004449639512629207,-2.864634407084364e-07,-0.00033025052284799627,-0.00024189467105627398,-0.000177907222330214,2.3455143576095072e-05,-6.879713101304782e-05,0.0008407600527168786,0.0003026018518745877,-3.1705247112707516e-05,-0.00028882336014858035,-0.0004288403288906803,5.1847004882955075e-06,-0.006173998624170396,-4.884281595493575e-05,0.0007337303473257474,-0.0017064345825328615,3.834579718261779e-05,-0.00011688017997149123,-0.001349380230022647,0.003062434635014776,-0.0018523827552813445,0.0025254850816860035,82821XAE020    
264,264,-0.020253552354128655,-0.002553114477931989,0.002340549610050421,0.0005405402448708166,-0.012395160064029416,0.04049157748314414,-0.18733763019025895,-0.11145982327539238,-0.16289677319106027,-0.030345952880041438,0.0015702577421241569,0.009316269884965742,-0.01856599769955357,-0.04313266718754023,-0.0002861767657467904,0.00656407487042424,-4.764102024571121e-06,-0.0003403348193510746,8.980629496942621e-07,-0.0009279023777921068,-8.217898237086873e-06,-0.00010742502211259898,2.200551664040814e-06,0.0,5.900863282566705e-07,0.0009478384291764237,-0.00018408485254386224,-0.006639519837413217,-0.0012518098228921034,-0.0029966034972646613,-0.00022201382517313774,-4.462028918595376e-07,0.00019032757680197173,0.0002054663517112284,0.004483625208414383,-2.139592704600344e-05,-0.00031250874004655433,0.00042044908372321433,-9.371802204867608e-05,0.0,-7.706062977191147e-05,-8.147538669808498e-07,-5.50708811574292e-05,-7.160906598219811e-05,-0.001544261392188675,6.287089151113518e-06,3.979265312519817e-05,-0.0028103707003000905,-0.00021489725529278512,-0.00016462052301755134,-0.0012333783466280375,-0.00543118268657026,1.999428199942009e-05,6.419472400792316e-05,-0.00016661073742173677,-4.8404807403893295e-05,-0.0003220222982553058,-7.885315662257665e-06,0.0,-0.0001061476022201182,-0.0007768241287939009,-2.3172025966836728e-07,0.00011669086119914904,0.009568540128910924,-3.698089417448217e-07,-0.00019228809273415614,-0.0034430140853930827,-6.580908858689657e-06,2.4045420378186065e-05,-0.00019937852584884786,0.0007527485673197729,3.075716989570072e-05,-5.159656876040058e-05,-0.0018572099452723188,-0.0018428391231301536,0.0002436055312591866,-0.000822685171864834,-1.7343855735555414e-05,-0.002961256689741865,-0.0014489800607702262,5.369506998086822e-05,0.00046144701608203233,-0.0011292194516706994,0.0018179139896436726,-0.02211934135077229,0.026250164503346333,82821XAE020    
265,265,0.0007659347538277532,-6.136179564905109e-05,0.004329724302008633,-0.0017196514193249571,0.0006317637893155457,0.02455032470537471,0.028734967162875283,-0.12244266440009045,-0.031674273371237884,-0.07592023791128631,-0.003150965019781089,-0.016715963395132025,-0.034519489508778506,-0.08460345411385063,-0.00032165581610009783,-0.00017958744010193082,-1.6878019087193187e-05,-0.0003023592061866973,1.0329345724165671e-06,-0.0001609640894276854,-9.179108496111992e-06,-8.733041692312412e-05,2.7869214263714057e-06,0.0,2.210244969446371e-06,-0.0005379278121882191,-0.00023644254240722573,-0.0030908513855091085,-0.0012990512016076204,-0.002557739128614624,-8.307316307438139e-05,-6.532029320634093e-05,0.000559055163796777,-0.0008538475002300178,0.0043674434585165645,5.6588514090187e-05,-0.00117169133947892,0.00010896552951454324,-8.096995078992717e-06,0.0,-0.00010016484741873936,-2.3181624338245384e-06,-3.228932362238389e-05,-0.00022834949989984575,-0.003035295805835312,5.34983118226943e-06,-9.56599877256182e-05,-0.002748959347620844,-0.00024451838554768465,-7.843266346195246e-05,-0.0012460249862190132,-0.002222923872969375,2.3026915120572683e-05,7.17506682456764e-05,0.0003033495411859041,-3.8545153910748876e-05,-0.00026302265640543306,-7.563549086970319e-06,0.0,-0.0009354200878895892,-6.825900161815854e-05,-2.9047621413058787e-06,-0.0002059696944749817,0.003903736022520644,-2.672465366204345e-07,-0.0010365171671651273,-0.00014992882598243882,-0.0002567098856481419,1.6335438611933403e-05,-0.00033908882100700655,-0.006114563716713951,3.7087206444982785e-05,-1.34913657147416e-05,-0.0004992472005992688,-0.0005164991363542831,-6.371762930273385e-05,-0.0017703137906440645,-2.347831144776859e-05,0.00041563488034600515,-0.005734250218154936,8.167154462743912e-06,0.0010617496789510992,-0.0011185803109136053,0.0012617485046680546,-0.00532591632749158,0.005336024362656379,82821XAE020    
266,266,0.0024075826215558915,-0.0015130713049432748,0.03427101229638329,0.007099701100594214,0.005502470966830085,0.06568638934056296,0.0332493841511731,-0.07694873514284661,-0.02801073433217027,-0.03365711896889622,0.003582982611818276,0.015893642763737243,0.002483067808452079,-0.0212763174257852,-0.0003628623006790549,-6.257422105762533e-05,-5.1883425912333465e-06,-0.0003495020221765807,9.699047154966477e-07,-0.0002584783567976278,-9.693044448349188e-06,-8.936143333173371e-05,3.088268953829294e-06,0.0,1.251771867386487e-05,0.0004410310235077965,-0.00010673213553287188,-0.002862836352429398,-0.002575242219477668,-0.002486971787956719,-0.00031992466753783005,-6.60715455116337e-05,0.00011370901622285037,-4.118501464083253e-05,0.01516778151878609,8.063999328803087e-05,-0.0004352070443745426,0.00017361160453094516,-1.2237833384950905e-05,0.0,-0.0001525095211058671,-1.443662479860957e-06,-0.0005332215238980392,-0.00017774957711923534,-0.0020122553033871293,3.2887244226909284e-06,-7.020399301616809e-05,-0.00270000476263705,-0.00020464240734946847,0.0005493932462453512,-0.0012326490874300148,-0.0021467686795255494,1.8075267101788253e-05,0.00013246349493460088,0.00011620779968383889,-3.799149718455017e-05,-0.0002841067097047822,-7.309413178511592e-06,0.0,-0.00012084894367262105,-1.268950822639846e-05,1.3026251334687589e-06,-0.0002028002537239937,-6.0089823465529834e-05,-2.021010520563342e-07,-0.00022654920831783882,-0.0003679805124257911,-0.00010798561956747944,2.9874224021301793e-05,-0.00046095176068632434,-4.4364770556822665e-05,0.00011645012372452903,-6.19586849619292e-05,-0.0005789621185609834,-0.0005952899516304491,0.0001139832302464891,-0.0011244522455992718,-1.6079654946847078e-05,-0.0004395831043995485,-0.0014726524576638305,0.00017384639525984955,0.006186648000448569,-0.0011854047585935124,0.000864728925448911,-0.006906179875620964,0.005268306234257774,82821XAE020    
267,267,-0.012777817097031359,0.00033174192636099966,0.0007553899951195883,-0.011846153048739028,-0.07975055276015201,-0.003932681310292604,0.05475156676883074,0.05507329481517167,-0.4762463629190669,-0.06451216195051297,-0.0021092654290319353,-0.051669597972049015,-0.040618775380763215,0.2675952984770776,8.898596905164974e-05,-7.620819952832656e-05,1.6401205088887673e-05,-0.0009449770941523004,9.875777888802041e-06,0.00013487305360639174,-8.111638820193805e-06,-0.0003052132910481338,5.2942964023863365e-06,0.0,5.1307103688480716e-05,-0.0003696191898379793,-0.0011547283000706366,-0.0022029823856606428,0.009261080944241095,-0.0029572681617735398,-1.4175947500957363e-05,-7.536593504351051e-05,0.0003898442381768158,-0.00037168689860526835,-0.00632049358623995,0.00011034219648083195,-0.0010910437637870604,0.0012499691072223346,-6.059214725034802e-05,0.0,-8.106969586600548e-05,-8.01522247609934e-07,0.00010525647047459504,-0.00030559011747558775,-0.0012517361404106176,3.011168384379158e-06,3.964816341410966e-05,-0.005896165526397611,-0.0021637592753396212,-0.002759796369763865,-0.005136355074728875,-0.002191737977243798,3.557057131690162e-05,0.0006899196462252683,-0.0032755780055317607,-0.00011295762701887693,-0.0012802893152408252,-9.801628179812582e-06,0.0,-0.0001274340160552066,-1.4179212087871409e-05,-2.8069552601190032e-05,0.005808411954305654,0.00034847732046603937,-3.9703897283565395e-07,-0.000328325493257121,-7.470147906649096e-05,-0.0006115139593134421,6.554125708222687e-05,-0.001446189577837282,0.00015911245737405979,-0.0006279891899474981,-3.7970714605658804e-05,-0.00022573881122403994,-0.0005268640668571363,3.8248526701515495e-05,-0.0064331532166892755,-9.404573682230842e-05,0.00020531401875269488,-0.00012998934145555866,0.0012809237860092679,-0.0011850328653751569,-0.0012164410043791895,0.001181810118910409,-0.0003592994965602098,-0.0002164929609564542,82824ECB010    
