,“úŽž,‰×–ðŽžŠÔ_•Ö_01,‰×–ðŽžŠÔ_•Ö_02,‰×–ðŽžŠÔ_•Ö_03,‰×–ðŽžŠÔ_•Ö_04,‰×–ðŽžŠÔ_•Ö_05,‰×–ðŽžŠÔ_•Ö_06,‰×–ðŽžŠÔ_•Ö_0K,‰×–ðŽžŠÔ,‰×–ðŽžŠÔ(t-1),‰×–ðŽžŠÔ(t-2),‰×–ðŽžŠÔ(t-3),‰×–ðŽžŠÔ(t-4),‰×–ðŽžŠÔ(t-5),‰×–ðŽžŠÔ(t-6),‰×–ðŽžŠÔ(t-7)
881,2023-11-06 17:00:00,0.0,0.0,35.35176666666667,0.0,0.0,0.0,0.0,35.35176666666667,0.0,0.0,0.0,36.337566666666675,0.0,0.0,0.0
882,2023-11-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.35176666666667,0.0,0.0,0.0,36.337566666666675,0.0,0.0
883,2023-11-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.35176666666667,0.0,0.0,0.0,36.337566666666675,0.0
884,2023-11-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.35176666666667,0.0,0.0,0.0,36.337566666666675
885,2023-11-06 21:00:00,0.0,0.0,0.0,35.44423333333334,0.0,0.0,0.0,35.44423333333334,0.0,0.0,0.0,35.35176666666667,0.0,0.0,0.0
886,2023-11-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.44423333333334,0.0,0.0,0.0,35.35176666666667,0.0,0.0
887,2023-11-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.44423333333334,0.0,0.0,0.0,35.35176666666667,0.0
888,2023-11-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.44423333333334,0.0,0.0,0.0,35.35176666666667
889,2023-11-07 01:00:00,0.0,0.0,0.0,0.0,50.09871666666667,0.0,0.0,50.09871666666667,0.0,0.0,0.0,35.44423333333334,0.0,0.0,0.0
890,2023-11-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09871666666667,0.0,0.0,0.0,35.44423333333334,0.0,0.0
891,2023-11-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09871666666667,0.0,0.0,0.0,35.44423333333334,0.0
892,2023-11-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09871666666667,0.0,0.0,0.0,35.44423333333334
893,2023-11-07 05:00:00,0.0,0.0,0.0,0.0,0.0,37.82645,0.0,37.82645,0.0,0.0,0.0,50.09871666666667,0.0,0.0,0.0
894,2023-11-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82645,0.0,0.0,0.0,50.09871666666667,0.0,0.0
895,2023-11-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82645,0.0,0.0,0.0,50.09871666666667,0.0
896,2023-11-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82645,0.0,0.0,0.0,50.09871666666667
897,2023-11-07 09:00:00,28.477433333333337,0.0,0.0,0.0,0.0,0.0,0.0,28.477433333333337,0.0,0.0,0.0,37.82645,0.0,0.0,0.0
898,2023-11-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.477433333333337,0.0,0.0,0.0,37.82645,0.0,0.0
899,2023-11-07 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.477433333333337,0.0,0.0,0.0,37.82645,0.0
900,2023-11-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.477433333333337,0.0,0.0,0.0,37.82645
901,2023-11-07 13:00:00,0.0,45.64988333333334,0.0,0.0,0.0,0.0,0.0,45.64988333333334,0.0,0.0,0.0,28.477433333333337,0.0,0.0,0.0
902,2023-11-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.64988333333334,0.0,0.0,0.0,28.477433333333337,0.0,0.0
903,2023-11-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.64988333333334,0.0,0.0,0.0,28.477433333333337,0.0
904,2023-11-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.64988333333334,0.0,0.0,0.0,28.477433333333337
905,2023-11-07 17:00:00,0.0,0.0,37.50988333333334,0.0,0.0,0.0,0.0,37.50988333333334,0.0,0.0,0.0,45.64988333333334,0.0,0.0,0.0
906,2023-11-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.50988333333334,0.0,0.0,0.0,45.64988333333334,0.0,0.0
907,2023-11-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.50988333333334,0.0,0.0,0.0,45.64988333333334,0.0
908,2023-11-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.50988333333334,0.0,0.0,0.0,45.64988333333334
909,2023-11-07 21:00:00,0.0,0.0,0.0,34.860666666666674,0.0,0.0,0.0,34.860666666666674,0.0,0.0,0.0,37.50988333333334,0.0,0.0,0.0
910,2023-11-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.860666666666674,0.0,0.0,0.0,37.50988333333334,0.0,0.0
911,2023-11-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.860666666666674,0.0,0.0,0.0,37.50988333333334,0.0
912,2023-11-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.860666666666674,0.0,0.0,0.0,37.50988333333334
913,2023-11-08 01:00:00,0.0,0.0,0.0,0.0,54.13666666666667,0.0,0.0,54.13666666666667,0.0,0.0,0.0,34.860666666666674,0.0,0.0,0.0
914,2023-11-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.13666666666667,0.0,0.0,0.0,34.860666666666674,0.0,0.0
915,2023-11-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.13666666666667,0.0,0.0,0.0,34.860666666666674,0.0
916,2023-11-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.13666666666667,0.0,0.0,0.0,34.860666666666674
917,2023-11-08 05:00:00,0.0,0.0,0.0,0.0,0.0,43.416383333333336,0.0,43.416383333333336,0.0,0.0,0.0,54.13666666666667,0.0,0.0,0.0
918,2023-11-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.416383333333336,0.0,0.0,0.0,54.13666666666667,0.0,0.0
919,2023-11-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.416383333333336,0.0,0.0,0.0,54.13666666666667,0.0
920,2023-11-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.416383333333336,0.0,0.0,0.0,54.13666666666667
921,2023-11-08 09:00:00,40.072500000000005,0.0,0.0,0.0,0.0,0.0,0.0,40.072500000000005,0.0,0.0,0.0,43.416383333333336,0.0,0.0,0.0
922,2023-11-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.072500000000005,0.0,0.0,0.0,43.416383333333336,0.0,0.0
923,2023-11-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.072500000000005,0.0,0.0,0.0,43.416383333333336,0.0
924,2023-11-08 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.072500000000005,0.0,0.0,0.0,43.416383333333336
925,2023-11-08 13:00:00,0.0,33.121833333333335,0.0,0.0,0.0,0.0,0.0,33.121833333333335,0.0,0.0,0.0,40.072500000000005,0.0,0.0,0.0
926,2023-11-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.121833333333335,0.0,0.0,0.0,40.072500000000005,0.0,0.0
927,2023-11-08 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.121833333333335,0.0,0.0,0.0,40.072500000000005,0.0
928,2023-11-08 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.121833333333335,0.0,0.0,0.0,40.072500000000005
929,2023-11-08 17:00:00,0.0,0.0,42.118500000000004,0.0,0.0,0.0,0.0,42.118500000000004,0.0,0.0,0.0,33.121833333333335,0.0,0.0,0.0
930,2023-11-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.118500000000004,0.0,0.0,0.0,33.121833333333335,0.0,0.0
931,2023-11-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.118500000000004,0.0,0.0,0.0,33.121833333333335,0.0
932,2023-11-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.118500000000004,0.0,0.0,0.0,33.121833333333335
933,2023-11-08 21:00:00,0.0,0.0,0.0,32.3495,0.0,0.0,0.0,32.3495,0.0,0.0,0.0,42.118500000000004,0.0,0.0,0.0
934,2023-11-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3495,0.0,0.0,0.0,42.118500000000004,0.0,0.0
935,2023-11-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3495,0.0,0.0,0.0,42.118500000000004,0.0
936,2023-11-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3495,0.0,0.0,0.0,42.118500000000004
937,2023-11-09 01:00:00,0.0,0.0,0.0,0.0,48.00823333333334,0.0,0.0,48.00823333333334,0.0,0.0,0.0,32.3495,0.0,0.0,0.0
938,2023-11-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.00823333333334,0.0,0.0,0.0,32.3495,0.0,0.0
939,2023-11-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.00823333333334,0.0,0.0,0.0,32.3495,0.0
940,2023-11-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.00823333333334,0.0,0.0,0.0,32.3495
941,2023-11-09 05:00:00,0.0,0.0,0.0,0.0,0.0,43.4445,0.0,43.4445,0.0,0.0,0.0,48.00823333333334,0.0,0.0,0.0
942,2023-11-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4445,0.0,0.0,0.0,48.00823333333334,0.0,0.0
943,2023-11-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4445,0.0,0.0,0.0,48.00823333333334,0.0
944,2023-11-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4445,0.0,0.0,0.0,48.00823333333334
945,2023-11-09 09:00:00,32.910333333333334,0.0,0.0,0.0,0.0,0.0,0.0,32.910333333333334,0.0,0.0,0.0,43.4445,0.0,0.0,0.0
946,2023-11-09 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.910333333333334,0.0,0.0,0.0,43.4445,0.0,0.0
947,2023-11-09 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.910333333333334,0.0,0.0,0.0,43.4445,0.0
948,2023-11-09 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.910333333333334,0.0,0.0,0.0,43.4445
949,2023-11-09 13:00:00,0.0,42.11095,0.0,0.0,0.0,0.0,0.0,42.11095,0.0,0.0,0.0,32.910333333333334,0.0,0.0,0.0
950,2023-11-09 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.11095,0.0,0.0,0.0,32.910333333333334,0.0,0.0
951,2023-11-09 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.11095,0.0,0.0,0.0,32.910333333333334,0.0
952,2023-11-09 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.11095,0.0,0.0,0.0,32.910333333333334
953,2023-11-09 17:00:00,0.0,0.0,39.686666666666675,0.0,0.0,0.0,0.0,39.686666666666675,0.0,0.0,0.0,42.11095,0.0,0.0,0.0
954,2023-11-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.686666666666675,0.0,0.0,0.0,42.11095,0.0,0.0
955,2023-11-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.686666666666675,0.0,0.0,0.0,42.11095,0.0
956,2023-11-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.686666666666675,0.0,0.0,0.0,42.11095
957,2023-11-09 21:00:00,0.0,0.0,0.0,0.16678333333333337,0.0,0.0,0.0,0.16678333333333337,0.0,0.0,0.0,39.686666666666675,0.0,0.0,0.0
958,2023-11-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16678333333333337,0.0,0.0,0.0,39.686666666666675,0.0,0.0
959,2023-11-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16678333333333337,0.0,0.0,0.0,39.686666666666675,0.0
960,2023-11-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16678333333333337,0.0,0.0,0.0,39.686666666666675
961,2023-11-10 01:00:00,0.0,0.0,0.0,0.0,50.74666666666667,0.0,0.0,50.74666666666667,0.0,0.0,0.0,0.16678333333333337,0.0,0.0,0.0
962,2023-11-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.74666666666667,0.0,0.0,0.0,0.16678333333333337,0.0,0.0
963,2023-11-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.74666666666667,0.0,0.0,0.0,0.16678333333333337,0.0
964,2023-11-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.74666666666667,0.0,0.0,0.0,0.16678333333333337
965,2023-11-10 05:00:00,0.0,0.0,0.0,0.0,0.0,46.001400000000004,0.0,46.001400000000004,0.0,0.0,0.0,50.74666666666667,0.0,0.0,0.0
966,2023-11-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.001400000000004,0.0,0.0,0.0,50.74666666666667,0.0,0.0
967,2023-11-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.001400000000004,0.0,0.0,0.0,50.74666666666667,0.0
968,2023-11-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.001400000000004,0.0,0.0,0.0,50.74666666666667
969,2023-11-10 09:00:00,31.509950000000003,0.0,0.0,0.0,0.0,0.0,0.0,31.509950000000003,0.0,0.0,0.0,46.001400000000004,0.0,0.0,0.0
970,2023-11-10 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.509950000000003,0.0,0.0,0.0,46.001400000000004,0.0,0.0
971,2023-11-10 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.509950000000003,0.0,0.0,0.0,46.001400000000004,0.0
972,2023-11-10 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.509950000000003,0.0,0.0,0.0,46.001400000000004
973,2023-11-10 13:00:00,0.0,43.65773333333333,0.0,0.0,0.0,0.0,0.0,43.65773333333333,0.0,0.0,0.0,31.509950000000003,0.0,0.0,0.0
974,2023-11-10 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.65773333333333,0.0,0.0,0.0,31.509950000000003,0.0,0.0
975,2023-11-10 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.65773333333333,0.0,0.0,0.0,31.509950000000003,0.0
976,2023-11-10 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.65773333333333,0.0,0.0,0.0,31.509950000000003
977,2023-11-10 17:00:00,0.0,0.0,32.93816666666667,0.0,0.0,0.0,0.0,32.93816666666667,0.0,0.0,0.0,43.65773333333333,0.0,0.0,0.0
978,2023-11-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93816666666667,0.0,0.0,0.0,43.65773333333333,0.0,0.0
979,2023-11-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93816666666667,0.0,0.0,0.0,43.65773333333333,0.0
980,2023-11-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93816666666667,0.0,0.0,0.0,43.65773333333333
981,2023-11-10 21:00:00,0.0,0.0,0.0,30.63671666666667,0.0,0.0,0.0,30.63671666666667,0.0,0.0,0.0,32.93816666666667,0.0,0.0,0.0
982,2023-11-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.63671666666667,0.0,0.0,0.0,32.93816666666667,0.0,0.0
983,2023-11-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.63671666666667,0.0,0.0,0.0,32.93816666666667,0.0
984,2023-11-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.63671666666667,0.0,0.0,0.0,32.93816666666667
985,2023-11-11 01:00:00,0.0,0.0,0.0,0.0,50.28328333333334,0.0,0.0,50.28328333333334,0.0,0.0,0.0,30.63671666666667,0.0,0.0,0.0
986,2023-11-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.28328333333334,0.0,0.0,0.0,30.63671666666667,0.0,0.0
987,2023-11-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.28328333333334,0.0,0.0,0.0,30.63671666666667,0.0
988,2023-11-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.28328333333334,0.0,0.0,0.0,30.63671666666667
989,2023-11-11 05:00:00,0.0,0.0,0.0,0.0,0.0,47.7274,0.0,47.7274,0.0,0.0,0.0,50.28328333333334,0.0,0.0,0.0
990,2023-11-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7274,0.0,0.0,0.0,50.28328333333334,0.0,0.0
991,2023-11-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7274,0.0,0.0,0.0,50.28328333333334,0.0
992,2023-11-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7274,0.0,0.0,0.0,50.28328333333334
993,2023-11-11 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7274,0.0,0.0,0.0
994,2023-11-11 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7274,0.0,0.0
995,2023-11-11 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7274,0.0
996,2023-11-11 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7274
997,2023-11-11 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,2023-11-11 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,2023-11-11 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,2023-11-11 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,2023-11-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,2023-11-11 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,2023-11-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,2023-11-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,2023-11-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,2023-11-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2023-11-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,2023-11-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,2023-11-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,2023-11-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,2023-11-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,2023-11-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,2023-11-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,2023-11-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,2023-11-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,2023-11-12 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,2023-11-12 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,2023-11-12 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,2023-11-12 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,2023-11-12 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,2023-11-12 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,2023-11-12 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,2023-11-12 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,2023-11-12 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,2023-11-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,2023-11-12 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,2023-11-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2023-11-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,2023-11-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,2023-11-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,2023-11-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,2023-11-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,2023-11-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,2023-11-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,2023-11-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,2023-11-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,2023-11-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,2023-11-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,2023-11-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,2023-11-13 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,2023-11-13 09:00:00,31.833833333333338,0.0,0.0,0.0,0.0,0.0,0.0,31.833833333333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,2023-11-13 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.833833333333338,0.0,0.0,0.0,0.0,0.0,0.0
1043,2023-11-13 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.833833333333338,0.0,0.0,0.0,0.0,0.0
1044,2023-11-13 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.833833333333338,0.0,0.0,0.0,0.0
1045,2023-11-13 13:00:00,0.0,48.48266666666667,0.0,0.0,0.0,0.0,0.0,48.48266666666667,0.0,0.0,0.0,31.833833333333338,0.0,0.0,0.0
1046,2023-11-13 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.48266666666667,0.0,0.0,0.0,31.833833333333338,0.0,0.0
1047,2023-11-13 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.48266666666667,0.0,0.0,0.0,31.833833333333338,0.0
1048,2023-11-13 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.48266666666667,0.0,0.0,0.0,31.833833333333338
